INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10112017	1	1	12	17	3	74	1	-1	-1	Thß½ng Mãng Hµ Uy¬n	56	Hþp thành da cüa mãng xà và sþi Ngân ty, cäm giác m«m mÕi, có sÑc phòng ngñ r¤t mÕnh.	1010	1010	182	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	90	-1	-1	-1	Cuff2_5	Hµ Uy¬n	2176	2000	0
10112018	1	1	12	18	3	307	1	-1	-1	Thiên Xu Hµ Uy­n	66	Uy­n Thân Hµi Hæu Thiên Xu Tinh Ð°, huy«n di®u vô cùng.	1395	1395	195	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	105	-1	-1	-1	Cuff2_11	Hµ Uy¬n	2177	2000	0
10112019	1	1	12	19	3	307	1	-1	-1	Thiên C½ Hµ Uy­n	66	Uy­n Thân Hµi Hæu Thiên C½ Tinh Ð°, huy«n di®u vô cùng.	1395	1395	195	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	105	-1	-1	-1	Cuff2_11	Hµ Uy¬n	2178	2000	0
10112020	1	1	12	20	3	307	1	-1	-1	Thiên Tuy«n Hµ Uy¬n	66	Thân cüa hµ uy¬n có v¨ Thiên Toàn Tinh Ð°, huy«n di®u vô cùng.	1395	1395	195	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	105	-1	-1	-1	Cuff2_11	Hµ Uy¬n	2179	2000	0
10112021	1	1	12	21	3	326	1	-1	-1	Thiên Quy«n Hµ Uy­n	66	Uy­n Thân Hµi Hæu Thiên Quy«n Tinh Ð°, huy«n di®u vô cùng.	1395	1395	195	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	105	-1	-1	-1	Cuff2_13	Hµ Uy¬n	2180	2000	0
10112022	1	1	12	22	3	326	1	-1	-1	Dao Quang Hµ Uy¬n	66	Thân cüa hµ uy¬n có v¨ Dao Quang Tinh Ð°, huy«n di®u vô cùng.	1395	1395	195	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	105	-1	-1	-1	Cuff2_13	Hµ Uy¬n	2181	2000	0
10112023	1	1	12	23	3	326	1	-1	-1	Khai Dß½ng Hµ Uy­n	66	Uy­n Thân Hµi Hæu Khai Dß½ng Tinh Ð°, huy«n di®u vô cùng.	1395	1395	195	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	105	-1	-1	-1	Cuff2_11	Hµ Uy¬n	2182	2000	0
10112024	1	1	12	24	3	206	1	-1	-1	Tham Lang Hµ Uy­n	73	Dành riêng cho Tham Lang tinh quân, th¥n khí bao quanh, rñc rÞ ð©p m¡t.	1730	1730	204	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2183	2000	0
10112025	1	1	12	25	3	206	1	-1	-1	Cánh cØa cñc l¾n Hµ Uy­n	73	Dành riêng cho Th¥n Môn tinh quân, th¥n khí bao quanh, rñc rÞ ð©p m¡t.	1730	1730	204	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2184	2000	0
10112026	1	1	12	26	3	192	1	-1	-1	Lµc T°n Hµ Uy­n	73	Tß½ng truy«n ðßþc chª tÕo b·i Lµc T°n Tinh Quân, tiên khí vây quanh, ánh sáng chói m¡t.	1730	1730	204	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2185	2000	0
10112027	1	1	12	27	3	192	1	-1	-1	Vån Khúc Hµ Uy­n	73	Tß½ng truy«n ðßþc chª tÕo b·i Vån KhúcTinh Quân, tiên khí vây quanh, ánh sáng chói m¡t.	1730	1730	204	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2186	2000	0
10112028	1	1	12	28	3	64	1	-1	-1	Phá Quân Hµ Uy¬n	73	Tß½ng truy«n ðßþc chª tÕo b·i Phá Quân Tinh Quân, tiên khí vây quanh, ánh sáng chói m¡t.	1730	1730	204	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2187	2000	0
10112029	1	1	12	29	3	64	1	-1	-1	Võ Khúc Hµ Uy­n	73	Tß½ng truy«n ðßþc chª tÕo b·i Vû Khúc Tinh Quân, tiên khí v§y quanh, ánh sáng chói m¡t.	1730	1730	204	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	116	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2188	2000	0
10112030	1	1	12	30	3	182	1	-1	-1	Nhß Lai Hµ Uy­n	78	Nhß Lai Ph§t T± D¸ LÕc thª gian Ðích Hµ Uy­n, kinh vån hµ th¬, lì lþm.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2189	2000	0
10112031	1	1	12	31	3	182	1	-1	-1	Long Næ Hµ Uy­n	78	Ðông Häi Long Næ D¸ LÕc thª gian Ðích Hµ Uy­n, kinh vån hµ th¬, lì lþm.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2190	2000	0
10112032	1	1	12	32	3	182	1	-1	-1	Thánh Võ Hµ Uy­n	78	Thánh Võ Chân Quân D¸ LÕc thª gian Ðích Hµ Uy­n, kinh vån hµ th¬, lì lþm.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2191	2000	0
10112033	1	1	12	33	3	182	1	-1	-1	ÐÕt Ma Hµ Uy­n	78	ÐÕt Ma t± sß D¸ LÕc thª gian Ðích Hµ Uy­n, kinh vån hµ th¬, lì lþm.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2192	2000	0
10112034	1	1	12	34	3	182	1	-1	-1	La Hán Hµ Uy­n	78	Hàng Long La Hán D¸ LÕc thª gian Ðích Hµ Uy­n, kinh vån hµ th¬, lì lþm.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2193	2000	0
10112035	1	1	12	35	3	182	1	-1	-1	LÕt Ma Hµ Uy­n	78	H°ng Bào LÕt Ma D¸ LÕc thª gian Ðích Hµ Uy­n, kinh vån hµ th¬, lì lþm.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	124	-1	-1	-1	Cuff2_6	Hµ Uy¬n	2194	2000	0
10112036	1	1	12	36	3	388	1	-1	-1	Mây bay Hµ Uy­n	83	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có phù vân thiên trßþng, danh ðµng thiên hÕ.	2380	2380	216	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2195	2000	0
10112037	1	1	12	37	3	388	1	-1	-1	Th¥n Hành Hµ Uy­n	83	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có long tß¶ng vÕn lý, danh ðµng thiên hÕ.	2380	2380	216	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2196	2000	0
10112038	1	1	12	38	3	388	1	-1	-1	ÐÕp Phong Hµ Uy­n	83	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó ÐÕi bàng tri¬n cánh, uy ch¤n thiên hÕ.	2380	2380	216	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2197	2000	0
10112039	1	1	12	39	3	388	1	-1	-1	Truy Nh§t Hµ Uy­n	83	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó Phøng hoàng truy nh§t, uy ch¤n thiên hÕ.	2380	2380	216	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2198	2000	0
10112040	1	1	12	40	3	388	1	-1	-1	Trøc Nguy®t Hµ Uy­n	83	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó Thanh uyên trøc nh§t, uy ch¤n thiên hÕ.	2380	2380	216	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	131	-1	131	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2199	2000	0
10112041	1	1	12	41	3	388	1	-1	-1	Chu Tß¾c Hµ Uy­n	88	Màu ðö Hµ Uy­n, Vi Nam Phß½ng Chu Tß¾c S· Thü Hµ, vÕn v§t B¤t Xâm, pháp lñc vô biên.	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2200	2000	0
10112042	1	1	12	42	3	388	1	-1	-1	Huy«n Vû Hµ Uy­n	88	Màu ðen Hµ Uy­n, Vi B¡c Phß½ng Huy«n Vû S· Thü Hµ, vÕn v§t B¤t Xâm, pháp lñc vô biên.	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2201	2000	0
10112043	1	1	12	43	3	388	1	-1	-1	BÕch H± Hµ Uy­n	88	Màu tr¡ng Hµ Uy­n, Vi phß½ng Tây BÕch H± S· Thü Hµ, vÕn v§t B¤t Xâm, pháp lñc vô biên.	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2202	2000	0
10112044	1	1	12	44	3	388	1	-1	-1	Thanh Long Hµ Uy­n	88	Màu xanh Hµ Uy­n, Vi Ðông Phß½ng Thanh Long S· Thü Hµ, vÕn v§t B¤t Xâm, pháp lñc vô biên.	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	Cuff4_1	Hµ Uy¬n	2203	2000	0
10112045	1	1	12	45	3	429	1	-1	-1	Thánh Linh Chi Uy­n	93	Làm t× ðá ngû s¡c mà Næ Oa dùng ð¬ vá tr¶i, h¤p thø tinh hoa m£t trång m£t tr¶i, ngu°n lñc linh thiêng vô biên.	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	Hµ Uy¬n	2204	2000	0
10112046	1	1	12	46	3	429	1	-1	-1	U Minh Ma Uy­n	93	Ðªn t× âm phü, ðßþc luy®n b·i lØa âm phü mà thành, oán khí ð§m ð£c, ma lñc mÕnh m¨.	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	Hµ Uy¬n	2205	2000	0
10112047	1	1	12	47	3	429	1	-1	-1	Thß½ng hÕi Chi Uy­n	93	V§t ph¦m ðßþc Ph§t gia quý tr÷ng nh¤t, có th¬ cäm Ñng lçn nhau v¾i ngß¶i sØ døng.	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	Hµ Uy¬n	2206	2000	0
10112048	1	1	12	48	3	429	1	-1	-1	Nghê Vân Vû Uy­n	98	Nghe nói CØu Thiên Huy«n Næ sØ døng khi múa c¥u phúc, là cñc ph¦m có th¬ g£p nhßng không th¬ c¥u.	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	Hµ Uy¬n	2207	2000	0
10112049	1	1	12	49	3	429	1	-1	-1	CØu Bäo Thiên Uy­n	98	Trên ðó có CØu Bäo Hoa Vån, ch¸u sñ ngßng luy®n cüa thiên ð¸a tinh hoa, sÑc mÕnh d¸ thß¶ng.	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	Hµ Uy¬n	2208	2000	0
10112050	1	1	12	50	3	429	1	-1	-1	Quy nguyên Th¥n Uy­n	98	C± v§t thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, có tác døng ngßng th¥n quy nguyên, kh·i tØ h°i sinh.	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	Hµ Uy¬n	2209	2000	0
10112100	1	1	12	100	3	78	1	-1	-1	Phá Lý Thü	1	Tân thü Phòng Cø, không có gì giá tr¸. (Hæu Ki®n Ði¬m Kích có th¬ trang b¸)	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	-1	Cuff1_2	Hµ Uy¬n	18	2000	0
10113000	1	1	13	0	2	5	1	-1	-1	B¯ Sam	1	Lúc ban ð¥u C¤p Phòng Cø, tùy ý có th¬ th¤y ðßþc, bình thß¶ng ðªn cñc ði¬m. (Hæu Ki®n Ði¬m Kích có th¬ trang b¸)	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	13	-1	-1	-1	Cloth3_4	Y Phøc	9	2000	0
10113001	1	1	13	1	2	5	1	-1	-1	Thô B¯ Y	8	Väi thô T¯ Ðích Y Phøc, thích hþp m¾i vào giang h° Giä sØ døng.	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_4	Y Phøc	2210	2000	0
10113002	1	1	13	2	2	243	1	-1	-1	Ma B¯ Y	8	Y phøc ðßþc làm b¢ng väi ðay, thích hþp cho ngß¶i m¾i gia nh§p giang h° sØ døng.	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_5	Y Phøc	2211	2000	0
10113003	1	1	13	3	2	243	1	-1	-1	Miên B¯ Y	8	Miên B¯ T¯ Ðích Y Phøc, thích hþp m¾i vào giang h° Giä sØ døng.	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_5	Y Phøc	2212	2000	0
