INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1018061	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_03}	#{XF_DE_13}#RÐOàn Chính Thu¥n#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Ðoàn Chính Thu¥n	0	28	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018062	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_04}	#{XF_DE_13}#RNGuy­n Tinh Trúc#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Nguy­n Tinh Trúc	0	30	50	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018063	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_04}	#{XF_DE_13}#RNGuy­n Tinh Trúc#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Nguy­n Tinh Trúc	0	30	60	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018064	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_04}	#{XF_DE_13}#RNGuy­n Tinh Trúc#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Nguy­n Tinh Trúc	0	30	70	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018065	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_04}	#{XF_DE_13}#RNGuy­n Tinh Trúc#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Nguy­n Tinh Trúc	0	30	80	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018066	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_04}	#{XF_DE_13}#RNGuy­n Tinh Trúc#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Nguy­n Tinh Trúc	0	30	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018067	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_05}	#{XF_DE_13}#RA TØ#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	A TØ	0	31	60	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018068	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_05}	#{XF_DE_13}#RA TØ#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	A TØ	0	31	70	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018069	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_05}	#{XF_DE_13}#RA TØ#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	A TØ	0	31	80	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018070	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_05}	#{XF_DE_13}#RA TØ#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	A TØ	0	31	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004389	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018071	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_06}	#{XF_DE_13}#RTRí Quang ÐÕi Sß#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Trí Quang ÐÕi Sß	0	35	60	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018072	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_06}	#{XF_DE_13}#RTRí Quang ÐÕi Sß#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Trí Quang ÐÕi Sß	0	35	70	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018073	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_06}	#{XF_DE_13}#RTRí Quang ÐÕi Sß#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Trí Quang ÐÕi Sß	0	35	80	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018074	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_06}	#{XF_DE_13}#RTRí Quang ÐÕi Sß#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Trí Quang ÐÕi Sß	0	35	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018075	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_07}	#{XF_DE_13}#RKHang Mçn#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Khang Mçn	0	38	70	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018076	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_07}	#{XF_DE_13}#RKHang Mçn#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Khang Mçn	0	38	80	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018077	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_07}	#{XF_DE_13}#RKHang Mçn#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Khang Mçn	0	38	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018078	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_08}	#{XF_DE_13}#RTHi«n Chính#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Ð½n Chính	0	36	80	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018079	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_08}	#{XF_DE_13}#RTHi«n Chính#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Ð½n Chính	0	36	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018080	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_09}	#{XF_DE_13}#RÐÀm Công#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Ðàm Công	0	33	80	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018081	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_09}	#{XF_DE_13}#RÐÀm Công#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Ðàm Công	0	33	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018082	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_10}	#{XF_DE_13}#RT» Kinh Lôi#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	T× Kinh Lôi	0	37	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018083	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_11}	#{XF_DE_13}#RÐÀm Bà#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Ðàm Bà	0	34	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018084	101	10	0	1	0	1	118	62	Nhi®m vø cüa Tiêu Phong	    #{XF_DE_12}	#{XF_DE_13}#RTRi®u Tiê`n Tôn#W#{XF_DE_14}	1	#{RW_20080317_192}	#{RW_20080317_180}	0		0	Gia Lu§t ÐÕi ThÕch	0	Tri®u Ti«n Tôn	0	32	90	-1	-1	-1	0	0	0	99	1	#{XF_DE_15}	2	#{XF_DE_16}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40004390	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018100	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	89	1	44	20	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018101	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	90	1	44	30	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018102	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	91	1	44	40	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018103	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	92	1	44	50	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018104	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	93	1	44	60	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018105	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	94	1	44	70	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018106	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	95	1	44	80	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018107	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	96	1	44	90	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018108	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	97	1	45	20	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018109	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	98	1	45	30	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018110	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	99	1	45	40	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018111	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	100	1	45	50	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018112	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	101	1	45	60	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018113	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	102	1	45	70	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018114	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	103	1	45	80	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018115	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	104	1	45	90	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018116	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	105	1	46	20	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018117	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	106	1	46	30	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018118	101	10	0	1	0	1	215	284	Nhi®m vø Ðoàn Diên Khánh	    #{MI_DEL9525_1}%n#{DYQ_DE_01}	    #{DYQ_DE_02}%n#{DYQ_DE_03}	1	#{RW_20080321_05}	#{RW_20080321_06}	0		2	Ðoàn Diên Khánh	0	107	1	46	40	-1	-1	-1	0	0	0	94	1	#{DYQ_DE_05}	2	#{DYQ_DE_06}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
