INT	STRING	STRING	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING
1470	Dã C¦u b¦y r§p 1	Dã C¦u b¦y r§p 1	4	0	0	1	1	HJ_Boss_Cái Bang_Nhß Änh TuÏ Hình_b¦y r§p	-1	HJ_Boss_Cái Bang_Nhß Änh TuÏ Hình_b¦y r§p n± mÕnh	-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44624	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1471	Dã C¦u b¦y r§p 2	Dã C¦u b¦y r§p 2	4	0	0	2	5	HJ_Boss_Cái Bang_Nhß Änh TuÏ Hình_b¦y r§p	-1	HJ_Boss_Cái Bang_Nhß Änh TuÏ Hình_b¦y r§p n± mÕnh	-1		-1	0	0	0	0	5000	1000	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44625	Hi®u quä 2	44626	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1472	Nµ Hoä Liên Träm b¦y r§p	Nµ Hoä Liên Träm b¦y r§p	4	0	0	2	-1	HJ_Boss_Minh Giáo cao thü 17_kÛ nång 1b¦y r§p	-1		-1		-1	0	0	0	0	3600000	1500	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44648	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1473	B¸ xua tan ð£c hi®u	B¸ xua tan ð£c hi®u	0	1	0	0	0	Cj_Tô Châu h¡c khí 2022_T¸nh Hoá	-1		-1		0	0	0	0	0	2000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1474	Bô´n Bê` Tho? Ði?ch b¦y r§p 1(ð½n giän)	Bô´n Bê` Tho? Ði?ch b¦y r§p 1(ð½n giän)	4	0	0	1	1	Boss_T¯ng Giang_Bô´n Bê` Tho? Ði?ch b¦y r§p 01	-1		-1		-1	0	0	0	0	3000	3000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44945	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1475	Bô´n Bê` Tho? Ði?ch b¦y r§p 1(bình thß¶ng)	Bô´n Bê` Tho? Ði?ch b¦y r§p 1(bình thß¶ng)	4	0	0	1	1	Boss_T¯ng Giang_Bô´n Bê` Tho? Ði?ch b¦y r§p 01	-1		-1		-1	0	0	0	0	3000	3000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44949	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1476	Ðµc Hoàn 1	Ðµc Hoàn 1	4	0	0	2	180	Boss_Lý QuÏ_Ðµc Hoa Ðµc Hoàn	-1		-1		-1	0	0	0	0	180000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44966	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1477	Dñ Nhi®t nhi®m vø 3ð£c hi®u	B¸ xua tan ð£c hi®u	0	1	0	0	0	Cj_MÕn Ðà S½n Trang c± thø_Phiêu HÕ Hoa Vû_2022	-1		-1		0	0	0	0	0	2000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1478	Xúc Cúc ð¥y nåm Khánh BOSS	Xúc Cúc ð¥y nåm Khánh BOSS	0	1	0	0	0	Yanhua_ð¥y nåm Khánh_2024b¯n phía Niên Khoái LÕc	-1		-1		0	0	0	0	0	35000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1479	Xúc Cúc ð¥y nåm Khánh sân bóng Khuyên	Xúc Cúc ð¥y nåm Khánh sân bóng Khuyên	0	1	0	0	0	Yanhua_ð¥y nåm Khánh_trß¶ng cänh pháo hoa	-1		-1		0	0	0	0	0	20000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1480	Xúc Cúc ð¥y nåm Khánh c¯ ð¸nh C¥u	Xúc Cúc ð¥y nåm Khánh c¯ ð¸nh C¥u	0	1	0	0	0	Ð¥y nåm Khánh_Thái Chï ð£c hi®u	-1		-1		0	0	0	0	0	20000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1481	Gió l¯c b¦y r§p	Liên tøc b¦y r§p	4	0	0	2	8	Boss_Sát Tinh bän sao_gió l¯c b¦y r§p 1	-1		-1		-1	0	0	0	0	8000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44975	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1482	Bô´n Bê` Tho? Ði?ch b¦y r§p 1(khó khån)	Bô´n Bê` Tho? Ði?ch b¦y r§p 1(khó khån)	4	0	0	1	1	Boss Sinh TØ Lôi Ðài T¯ng Giang_Bô´n Bê` Tho? Ði?ch b¦y r§p bán kính 5m	-1		-1		-1	0	0	0	0	3000	3000	5	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44950	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1483	Ðµc Hoàn 2	Ðµc Hoàn 2	4	0	0	2	180	Boss_Lý QuÏ_Ðµc Hoa Ðµc Hoàn	-1		-1		-1	0	0	0	0	180000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44967	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1484	Ðµc Hoàn 3	Ðµc Hoàn 3	4	0	0	2	180	Boss_Lý QuÏ_Ðµc Hoa Ðµc Hoàn	-1		-1		-1	0	0	0	0	180000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44968	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1485	Bô´n Bê` Tho? Ði?ch b¦y r§p 2(ð½n giän)	Bô´n Bê` Tho? Ði?ch b¦y r§p 2(ð½n giän)	4	0	0	1	1	Boss_T¯ng Giang_Bô´n Bê` Tho? Ði?ch b¦y r§p 02	-1		-1		-1	0	0	0	0	3000	1000	6	6	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44976	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1486	Bô´n Bê` Tho? Ði?ch b¦y r§p 2(bình thß¶ng)	Bô´n Bê` Tho? Ði?ch b¦y r§p 2(bình thß¶ng)	4	0	0	1	1	Boss_T¯ng Giang_Bô´n Bê` Tho? Ði?ch b¦y r§p 02	-1		-1		-1	0	0	0	0	3000	1000	6	6	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44977	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1487	Bô´n Bê` Tho? Ði?ch b¦y r§p 2(khó khån)	Bô´n Bê` Tho? Ði?ch b¦y r§p 2(khó khån)	4	0	0	1	1	Boss Sinh TØ Lôi Ðài T¯ng Giang_Bô´n Bê` Tho? Ði?ch b¦y r§p bán kính 7m	-1		-1		-1	0	0	0	0	3000	1000	7	7	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	44978	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1488	Hóa C¯t Miên Chß·ng b¦y r§p 1	Hóa C¯t Miên Chß·ng b¦y r§p 1	4	0	0	1	1	HJ_Boss_Tinh Túc cao thü_kÛ nång 1Ðµc ThuÖ b¦y r§p	-1		-1		-1	0	0	0	0	1000	1000	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1489	Hóa C¯t Miên Chß·ng b¦y r§p 2	Hóa C¯t Miên Chß·ng b¦y r§p 2	4	0	0	1	1	HJ_Boss_Tinh Túc cao thü_kÛ nång 1Ðµc ThuÖ b¦y r§p	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1490	Hóa C¯t Miên Chß·ng b¦y r§p 3	Hóa C¯t Miên Chß·ng b¦y r§p 3	4	0	0	1	1	HJ_Boss_Tinh Túc cao thü_kÛ nång 1Ðµc ThuÖ b¦y r§p	-1		-1		-1	0	0	0	0	1000	1000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1491	Ðµc ThuÖ b¦y r§p	Ðµc ThuÖ b¦y r§p	4	0	0	1	1	HJ_Boss_Tinh Túc cao thü_kÛ nång 3khói ðµc buff	-1		-1		-1	0	0	0	0	1000	1000	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1492	Th¥n thú Chi Hoä b¦y r§p(kÏ ngµ)	Hoang Thú Chi Hoä b¦y r§p	4	0	0	1	1	Boss_2022th¥n thú thông døng kÛ nång 1b¦y r§p báo ðµng trß¾c	-1	Boss_2022th¥n thú thông døng kÛ nång 1b¦y r§p n± mÕnh	-1		-1	0	0	0	0	2500	-1	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	45043	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1493	Th¥n thú Chi H°n b¦y r§p(kÏ ngµ)	Th¥n thú Chi H°n b¦y r§p	4	0	0	1	1	Boss_2022th¥n thú thông døng kÛ nång 2b¦y r§p báo ðµng trß¾c	-1	Boss_2022th¥n thú thông døng kÛ nång 2b¦y r§p n± mÕnh	-1		-1	0	0	0	0	2500	-1	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	45044	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1494	Công Tôn Th¡ng sß½ng khói	Công Tôn Th¡ng sß½ng khói	0	1	0	0	0	Boss_Sinh TØ Lôi Ðài Công Tôn Th¡ng mai phøc sß½ng khói	-1		-1		0	0	0	0	0	2000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1495	Công Tôn Th¡ng sß½ng khói	Công Tôn Th¡ng sß½ng khói	0	1	0	0	0	Boss_Sinh TØ Lôi Ðài Công Tôn Th¡ng mai phøc sß½ng khói	-1		-1		0	0	0	0	0	5000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1496	Tia ch¾p b¦y r§p	Tia ch¾p b¦y r§p	4	0	0	1	1	Boss_HJ_Boss C± Y¬n Giáp Diên Th÷_Phong NhÕc ÐoÕn Không b¦y r§p	-1	Boss_HJ_Boss C± Y¬n Giáp Diên Th÷_Phong NhÕc ÐoÕn Không b¦y r§p n± mÕnh	-1		-1	0	0	0	0	4000	4000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	45595	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1497	Thiên Nhßþc Hæu Tình	Thiên Nhßþc Hæu Tình	0	1	0	0	0	yanhuo_RMB08	-1		-1		0	0	0	0	0	35000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1498	Song Nhân tránh né b¦y r§p	Song Nhân tránh né b¦y r§p	4	0	0	1	1	Buff_hßu nhàn NgoÕn Pháp_ám khí phun trào b¦y r§p	-1		-1		-1	0	0	0	0	3000	3000	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	45739	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1499	Cß¾p ðoÕt tú c¥u	Cß¾p ðoÕt tú c¥u	1	2	0	2	1	G01_Tây Qua Bì Bài Phóng	-1	G01_Tây Qua Bì gây ra	-1		0	0	0	0	0	2000	2000	1	1	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	K¸ch bän g¯c	998341	Änh hß·ng tính ch¤t	0		0		0		0		0		0		0		0		0		0		0	
1500	Xe hoa pháo hoa	Xe hoa pháo hoa	0	1	0	0	0	Buff_Hôn Xa pháo hoa kinh nghi®m Khuyên ð£c hi®u	-1		-1		0	0	0	0	0	8000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1501	S½n S¡c mênh mang	S½n S¡c mênh mang	0	1	0	0	0	Yanhua_vþ ch°ng Chu Thß¶ng_S½n S¡c mênh mang A	-1		-1		0	0	0	0	0	30000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1502	Hoành Yên thu thüy	Hoành Yên thu thüy	0	1	0	0	0	Yanhua_vþ ch°ng Chu Thß¶ng_Hoành Yên thu thüy A	-1		-1		0	0	0	0	0	30000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1503	Tuý V§n trang sÑc màu ðö	Tuý V§n trang sÑc màu ðö	0	1	0	0	0	Yanhua_vþ ch°ng Chu Thß¶ng_Tuý V§n trang sÑc màu ðö A	-1		-1		0	0	0	0	0	30000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1504	Ngþp trong vàng son	Ngþp trong vàng son	4	0	0	2	5	Boss_võ ðÕo_tham quan_kÛ nång 1ngþp trong vàng son b¦y r§p báo ðµng trß¾c A	-1	Boss_võ ðÕo_tham quan_kÛ nång 1ngþp trong vàng son b¦y r§p n± mÕnh A	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46071	Hi®u quä 2	46072	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1505	Uông Kiªm Thông kÛ nång 1b¦y r§p 65	Uông Kiªm Thông kÛ nång 1b¦y r§p 65	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 1b¦y r§p báo ðµng trß¾c_bán kính 4M­	-1	Uông Kiªm Thông_kÛ nång 1b¦y r§p_bán kính 4M­	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46524	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1506	Uông Kiªm Thông kÛ nång 1b¦y r§p 70	Uông Kiªm Thông kÛ nång 1b¦y r§p 70	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 1b¦y r§p báo ðµng trß¾c_bán kính 4M­	-1	Uông Kiªm Thông_kÛ nång 1b¦y r§p_bán kính 4M­	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46525	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1507	Uông Kiªm Thông kÛ nång 1b¦y r§p 80	Uông Kiªm Thông kÛ nång 1b¦y r§p 80	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 1b¦y r§p báo ðµng trß¾c_bán kính 4M­	-1	Uông Kiªm Thông_kÛ nång 1b¦y r§p_bán kính 4M­	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46526	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1508	Uông Kiªm Thông kÛ nång 1b¦y r§p 90	Uông Kiªm Thông kÛ nång 1b¦y r§p 90	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 1b¦y r§p báo ðµng trß¾c_bán kính 4M­	-1	Uông Kiªm Thông_kÛ nång 1b¦y r§p_bán kính 4M­	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46527	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1509	Uông Kiªm Thông kÛ nång 1b¦y r§p 100	Uông Kiªm Thông kÛ nång 1b¦y r§p 100	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 1b¦y r§p báo ðµng trß¾c_bán kính 4M­	-1	Uông Kiªm Thông_kÛ nång 1b¦y r§p_bán kính 4M­	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46528	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1510	Uông Kiªm Thông kÛ nång 1b¦y r§p 110	Uông Kiªm Thông kÛ nång 1b¦y r§p 110	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 1b¦y r§p báo ðµng trß¾c_bán kính 4M­	-1	Uông Kiªm Thông_kÛ nång 1b¦y r§p_bán kính 4M­	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46529	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1511	Uông Kiªm Thông kÛ nång 2b¦y r§p 65	Uông Kiªm Thông kÛ nång 2b¦y r§p 65	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 2b¦y r§p_r°ng bay bay ra	-1		-1		-1	0	0	0	0	4000	4000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46530	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1512	Uông Kiªm Thông kÛ nång 2b¦y r§p 70	Uông Kiªm Thông kÛ nång 2b¦y r§p 70	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 2b¦y r§p_r°ng bay bay ra	-1		-1		-1	0	0	0	0	4000	4000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46531	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1513	Uông Kiªm Thông kÛ nång 2b¦y r§p 80	Uông Kiªm Thông kÛ nång 2b¦y r§p 80	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 2b¦y r§p_r°ng bay bay ra	-1		-1		-1	0	0	0	0	4000	4000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46532	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1514	Uông Kiªm Thông kÛ nång 2b¦y r§p 90	Uông Kiªm Thông kÛ nång 2b¦y r§p 90	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 2b¦y r§p_r°ng bay bay ra	-1		-1		-1	0	0	0	0	4000	4000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46533	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1515	Uông Kiªm Thông kÛ nång 2b¦y r§p 100	Uông Kiªm Thông kÛ nång 2b¦y r§p 100	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 2b¦y r§p_r°ng bay bay ra	-1		-1		-1	0	0	0	0	4000	4000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46534	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1516	Uông Kiªm Thông kÛ nång 2b¦y r§p 110	Uông Kiªm Thông kÛ nång 2b¦y r§p 110	4	0	0	1	1	Uông Kiªm Thông_kÛ nång 2b¦y r§p_r°ng bay bay ra	-1		-1		-1	0	0	0	0	4000	4000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46535	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1517	Huy«n T× kÛ nång 2b¦y r§p 65	Huy«n T× kÛ nång 2b¦y r§p 65	4	0	0	1	1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u báo ðµng trß¾c	-1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46618	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1518	Huy«n T× kÛ nång 2b¦y r§p 70	Huy«n T× kÛ nång 2b¦y r§p 70	4	0	0	1	1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u báo ðµng trß¾c	-1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46619	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1519	Huy«n T× kÛ nång 2b¦y r§p 80	Huy«n T× kÛ nång 2b¦y r§p 80	4	0	0	1	1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u báo ðµng trß¾c	-1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46620	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1520	Huy«n T× kÛ nång 2b¦y r§p 90	Huy«n T× kÛ nång 2b¦y r§p 90	4	0	0	1	1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u báo ðµng trß¾c	-1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46621	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1521	Huy«n T× kÛ nång 2b¦y r§p 100	Huy«n T× kÛ nång 2b¦y r§p 100	4	0	0	1	1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u báo ðµng trß¾c	-1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46622	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1522	Huy«n T× kÛ nång 2b¦y r§p 110	Huy«n T× kÛ nång 2b¦y r§p 110	4	0	0	1	1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u báo ðµng trß¾c	-1	Boss_Huy«n T×_màu vàng n± mÕnh ð£c hi®u	-1		-1	0	0	0	0	5000	5000	4	4	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	46623	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
