INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
2209	宠物穿山甲1.obj	1	2	1.6	0.15	182	183	184	601
2210	宠物穿山甲2.obj	1	2	1.6	0.15	182	183	184	601
2211	宠物穿山甲3.obj	1	2	1.6	0.15	182	183	184	601
2212	宠物穿山甲4.obj	1	2	1.6	0.15	182	183	184	601
2213	宠物穿山甲5.obj	1	2	1.6	0.15	182	183	184	601
2214	宠物穿山甲6.obj	1	2	1.6	0.15	182	183	184	601
2215	宠物穿山甲7.obj	1	2	1.6	0.15	182	183	184	601
2216	npc怪宝箱棋子1.obj	1	2	1.3	0.15	182	183	184	49
2217	npc怪宝箱棋子2.obj	1	2	1.3	0.15	182	183	184	50
2218	npc宝箱童子5.obj	1	2	1.2	0.15	182	183	184	45
2219	npc宝箱童子6.obj	1	2	1.2	0.15	182	183	184	45
2220	boss裂金明王.obj	1	2	1	0.15	182	183	184	22
2221	boss玄镰刀怪.obj	1	2	1	0.15	182	183	184	5
2222	宠物穿山甲.obj	1	2	1.5	0.15	182	183	184	601
2223	淡褐黄鸟.obj	1	2	1.3	0.15	182	183	184	601
2224	珍珑之光.obj	1	2	1	0.15	182	183	184	611
2225	变身礼盒.obj	1	2	1	0.15	182	183	184	197
2226	变身玫瑰花.obj	1	2	1	0.15	182	183	184	196
2227	变身兔爷.obj	1	2	1	0.15	182	183	184	185
2228	珍兽比翼鸟.obj	1	2	1	0.15	182	183	184	523
2229	珍兽比翼鸟1.obj	1	2	1	0.15	182	183	184	523
2230	珍兽比翼鸟2.obj	1	2	1	0.15	182	183	184	523
2231	珍兽比翼鸟3.obj	1	2	1	0.15	182	183	184	523
2232	珍兽比翼鸟4.obj	1	2	1	0.15	182	183	184	523
2233	珍兽比翼鸟5.obj	1	2	1	0.15	182	183	184	523
2234	珍兽比翼鸟6.obj	1	2	1	0.15	182	183	184	523
2235	珍兽比翼鸟7.obj	1	2	1	0.15	182	183	184	524
2236	珍兽春节牛1.obj	1	2	1.2	0.15	182	183	184	519
2237	珍兽春节牛2.obj	1	2	1.2	0.15	182	183	184	519
2238	珍兽春节牛3.obj	1	2	1.2	0.15	182	183	184	519
2239	珍兽春节牛4.obj	1	2	1.2	0.15	182	183	184	519
2240	珍兽春节牛5.obj	1	2	1.2	0.15	182	183	184	519
2241	珍兽春节牛6.obj	1	2	1.2	0.15	182	183	184	519
2242	珍兽春节牛7.obj	1	2	1.2	0.15	182	183	184	519
2243	珍兽春节牛8.obj	1	2	1.2	0.15	182	183	184	519
2244	圣诞节骑乘.obj	1	2	1.3	0.15	182	183	184	232
2245	当扈.obj	1	2	1	0.15	182	183	184	627
2246	当扈1.obj	1	2	1	0.15	182	183	184	627
2247	当扈2.obj	1	2	1	0.15	182	183	184	627
2248	当扈3.obj	1	2	1	0.15	182	183	184	627
2249	当扈4.obj	1	2	1	0.15	182	183	184	627
2250	当扈5.obj	1	2	1	0.15	182	183	184	627
2251	当扈6.obj	1	2	1	0.15	182	183	184	627
2252	当扈7.obj	1	2	1	0.15	182	183	184	627
2253	骑乘春节年兽.obj	1	2	1	0.15	182	183	184	844
2254	骑乘情人节花车1.obj	1	2	1.2	0.15	-1	-1	-1	843
2255	蚩尤台.obj	1	2	0.75	0.15	182	183	184	30
2256	蚩尤焚香塔.obj	1	2	0.5	0.15	182	183	184	31
2257	蚩尤落星塔.obj	1	2	0.5	0.15	182	183	184	31
2258	蚩尤战车白色.obj	1	2	0.5	0.15	182	183	184	33
2259	蚩尤战车红色.obj	1	2	0.5	0.15	182	183	184	35
2260	蚩尤战车紫色.obj	1	2	0.5	0.15	182	183	184	34
2261	蚩尤战车蓝色.obj	1	2	0.5	0.15	182	183	184	36
2262	蚩尤战车黄色.obj	1	2	0.5	0.15	182	183	184	37
2263	蚩尤旗.obj	1	2	1	0.15	182	183	184	32
2264	炎黄台.obj	1	2	0.75	0.15	182	183	184	30
2265	炎黄焚香塔.obj	1	2	0.5	0.15	182	183	184	31
2266	炎黄落星塔.obj	1	2	0.5	0.15	182	183	184	31
2267	炎黄战车白色.obj	1	2	0.5	0.15	182	183	184	33
2268	炎黄战车红色.obj	1	2	0.5	0.15	182	183	184	35
2269	炎黄战车紫色.obj	1	2	0.5	0.15	182	183	184	34
2270	炎黄战车蓝色.obj	1	2	0.5	0.15	182	183	184	36
2271	炎黄战车黄色.obj	1	2	0.5	0.15	182	183	184	37
2272	炎黄战旗.obj	1	2	1	0.15	182	183	184	32
2273	涿鹿大旗操作台.obj	1	2	1	0.15	182	183	184	30
2274	珍兽春节牛1a.obj	1	2	1.2	0.15	182	183	184	520
2275	珍兽春节牛2a.obj	1	2	1.2	0.15	182	183	184	520
2276	珍兽春节牛3a.obj	1	2	1.2	0.15	182	183	184	520
2277	珍兽春节牛4a.obj	1	2	1.2	0.15	182	183	184	520
2278	珍兽春节牛5a.obj	1	2	1.2	0.15	182	183	184	520
2279	珍兽春节牛6a.obj	1	2	1.2	0.15	182	183	184	520
2280	珍兽春节牛7a.obj	1	2	1.2	0.15	182	183	184	520
2281	珍兽春节牛8a.obj	1	2	1.2	0.15	182	183	184	520
2282	珍兽春节牛9a.obj	1	2	1.2	0.15	182	183	184	520
2283	珍兽比翼鸟8.obj	1	2	1	0.15	182	183	184	524
2284	珍兽春节牛9.obj	1	2	1.2	0.15	182	183	184	519
2285	当扈8.obj	1	2	1	0.15	182	183	184	627
2286	珍兽欢乐猪8.obj	1	2	1	0.15	182	183	184	601
2287	狗boss.obj	1	2	2	0.15	182	183	184	601
2288	白羊.obj	1	2	1.5	0.15	182	183	184	601
2289	青头鹰.obj	1	2	1.7	0.15	182	183	184	601
2290	蜥蜴小boss.obj	1	2	1.6	0.15	182	183	184	601
2291	紫色豹小boss.obj	1	2	1.5	0.15	182	183	184	601
2292	蝙蝠小boss.obj	1	2	1.6	0.15	182	183	184	601
2293	骑乘白豹.obj	1	2	1	0.15	182	183	184	854
2294	骑乘黑豹.obj	1	2	1	0.15	182	183	184	868
2295	npc许愿树.obj	1	2	1	0.15	182	183	184	107
2296	npc许愿树501时.obj	1	2	1	0.15	182	183	184	107
2297	npc许愿树801时.obj	1	2	1	0.15	182	183	184	107
2298	npc许愿树1001时.obj	1	2	1	0.15	182	183	184	107
2299	npc怪西域彩云仙.obj	1	2	1	0.15	182	183	184	71
2300	npc怪西域酒剑仙.obj	1	2	1	0.15	182	183	184	75
2301	npc怪西域开明兽.obj	1	2	1	0.15	182	183	184	69
2302	npc怪西域仙鹤.obj	1	2	1	0.15	182	183	184	63
2303	npc怪西域仙鹿.obj	1	2	1	0.15	182	183	184	64
2304	npc怪西域仙童.obj	1	2	1	0.15	182	183	184	62
2305	boss藏经阁蒙面番僧.obj	1	2	1.3	0.15	182	183	184	21
2306	藏经阁佛灯.obj	1	2	1	0.15	182	183	184	693
2307	藏经阁佛灯红.obj	1	2	1	0.15	182	183	184	694
2308	藏经阁佛灯绿.obj	1	2	1	0.15	182	183	184	695
2309	npc枯荣大师.obj	1	2	1	0.15	182	183	184	93
2310	boss生死擂台武松.obj	1	2	1	0.15	182	183	184	14
2311	boss生死擂台吴用.obj	1	2	1	0.15	182	183	184	9
2312	boss生死擂台宋江.obj	1	2	1	0.15	182	183	184	11
2313	boss生死擂台秦明.obj	1	2	1	0.15	182	183	184	15
2314	boss生死擂台鲁智深.obj	1	2	1	0.15	182	183	184	17
2315	boss生死擂台卢俊义.obj	1	2	1	0.15	182	183	184	8
2316	boss生死擂台林冲.obj	1	2	1	0.15	182	183	184	13
2317	boss生死擂台李逵.obj	1	2	1	0.15	182	183	184	12
2318	boss生死擂台花容.obj	1	2	1	0.15	182	183	184	16
2319	boss生死擂台呼延灼.obj	1	2	1	0.15	182	183	184	10
2320	boss生死擂台关胜.obj	1	2	1	0.15	182	183	184	7
2321	boss生死擂台公孙胜.obj	1	2	1	0.15	182	183	184	6
2322	npc燃烧弹090630.obj	1	2	1.5	0.15	182	183	184	95
2323	npc高爆弹090630.obj	1	2	1.6	0.15	182	183	184	108
2324	npc臭弹090630.obj	1	2	1.6	0.15	182	183	184	103
2325	珍兽上古神猿1a.obj	1	2	1	0.15	182	183	184	513
2326	珍兽上古神猿2a.obj	1	2	1	0.15	182	183	184	513
2327	珍兽宝箱守卫0.obj	1	2	1	0.15	182	183	184	515
2328	珍兽宝箱守卫1.obj	1	2	1	0.15	182	183	184	515
2329	珍兽宝箱守卫2.obj	1	2	1	0.15	182	183	184	515
2330	珍兽宝箱守卫3.obj	1	2	1	0.15	182	183	184	515
2331	珍兽宝箱守卫4.obj	1	2	1	0.15	182	183	184	515
2332	珍兽宝箱守卫5.obj	1	2	1	0.15	182	183	184	515
2333	珍兽宝箱守卫6.obj	1	2	1	0.15	182	183	184	515
2334	珍兽宝箱守卫7.obj	1	2	1	0.15	182	183	184	515
2335	珍兽宝箱守卫8.obj	1	2	1	0.15	182	183	184	515
2336	珍兽年兽0.obj	1	2	0.85	0.15	182	183	184	601
2337	NPC云姗姗090603.obj	1	2	1	0.15	182	183	184	40
2338	NPC云雪儿090603.obj	1	2	1	0.15	182	183	184	41
2339	boss葛荣升级090801.obj	1	2	1	0.15	182	183	184	20
2340	黄金棋子.obj	1	2	1.2	0.15	182	183	184	895
2341	武魂琉璃焰20090722.obj	1	2	1	0.15	182	183	184	-1
2342	武魂琉璃焰变异20090722.obj	1	2	1	0.15	182	183	184	-1
2343	武魂琉璃焰变异20090722-02.obj	1	2	1	0.15	182	183	184	-1
2344	武魂琉璃焰变异20090722-03.obj	1	2	1	0.15	182	183	184	-1
2345	武魂琉璃焰变异20090722-04.obj	1	2	1	0.15	182	183	184	-1
2346	武魂御瑶盘20090722.obj	1	2	1	0.15	182	183	184	-1
2347	武魂御瑶盘变异20090722.obj	1	2	1	0.15	182	183	184	-1
2348	武魂御瑶盘变异20090722-02.obj	1	2	1	0.15	182	183	184	-1
2349	武魂御瑶盘变异20090722-03.obj	1	2	1	0.15	182	183	184	-1
2350	武魂御瑶盘变异20090722-04.obj	1	2	1	0.15	182	183	184	-1
2351	boss飘渺峰哈大霸缩小版.obj	1	2	0.6	0.15	182	183	184	27
2352	白帝缩小版.obj	1	2	0.7	0.15	182	183	184	579
2353	蹴鞠boss缩小版.obj	1	2	1	0.15	182	183	184	748
2354	地宫boss秦王缩小版.obj	1	2	0.55	0.15	182	183	184	236
2355	玄boos缩小版.obj	1	2	0.5	0.15	182	183	184	504
2356	棋局首领缩小版.obj	1	2	0.55	0.15	182	183	184	433
2357	鸳鸯放大版.obj	1	2	1.5	0.15	182	183	184	885
2358	鸳鸯放大版1.obj	1	2	1.5	0.15	182	183	184	885
2359	鸳鸯放大版2.obj	1	2	1.5	0.15	182	183	184	885
2360	鸳鸯放大版3.obj	1	2	1.5	0.15	182	183	184	885
2361	鸳鸯放大版4.obj	1	2	1.5	0.15	182	183	184	885
2362	鸳鸯放大版5.obj	1	2	1.5	0.15	182	183	184	885
2363	鸳鸯放大版6.obj	1	2	1.5	0.15	182	183	184	885
2364	鸳鸯放大版7.obj	1	2	1.5	0.15	182	183	184	885
2365	九大门派骑乘雕.obj	1	2	1	0.15	405	405	405	128
2366	九大门派骑乘凤凰.obj	1	2	1	0.15	405	405	405	123
2367	九大门派骑乘鹤.obj	1	2	1	0.15	404	404	404	130
2368	九大门派骑乘虎.obj	1	2	1	0.15	188	189	190	127
2369	九大门派骑乘狼.obj	1	2	1	0.15	200	201	202	126
2370	九大门派骑乘鹿.obj	1	2	1	0.15	206	207	208	131
2371	九大门派骑乘马.obj	1	2	1	0.15	191	192	193	129
2372	九大门派骑乘牦牛.obj	1	2	1	0.15	194	195	196	124
2373	九大门派骑乘狮子.obj	1	2	1	0.15	188	189	190	125
2374	npc扫地僧090805.obj	1	2	1	0.15	182	183	184	76
2375	npc无崖子090723.obj	1	2	1	0.15	182	183	184	77
2376	咖啡翅膀.obj	1	2	1	0.15	404	404	404	216
2377	凤凰古城_风水晶.obj	1	2	1	0.15	182	183	184	160
2378	凤凰古城_火水晶.obj	1	2	1	0.15	182	183	184	158
2379	凤凰古城_雷水晶.obj	1	2	1	0.15	182	183	184	159
2380	凤凰古城_水水晶.obj	1	2	1	0.15	182	183	184	157
2381	凤凰古城风水晶_灰色.obj	1	2	1	0.15	182	183	184	164
2382	凤凰古城火水晶_灰色.obj	1	2	1	0.15	182	183	184	162
2383	凤凰古城雷水晶_灰色.obj	1	2	1	0.15	182	183	184	163
2384	凤凰古城水水晶_灰色.obj	1	2	1	0.15	182	183	184	161
2385	凤凰战旗.obj	1	2	1.2	0.15	182	183	184	165
2386	boss20090812洞主.obj	1	2	1	0.15	182	183	184	1
2387	npc怪凿船水鬼20090810.obj	1	2	1	0.15	182	183	184	46
2388	npc怪小贩20090810.obj	1	2	1	0.15	182	183	184	51
2389	npc怪棚民20090807.obj	1	2	1	0.15	182	183	184	55
2390	npc怪紫花蜘蛛20090807.obj	1	2	1	0.15	182	183	184	58
2391	npc怪红衣马匪20090810.obj	1	2	1	0.15	182	183	184	59
2392	npc怪蜀道黑猿20090807.obj	1	2	1	0.15	182	183	184	60
2393	npc怪蟾蜍20090814.obj	1	2	1	0.15	182	183	184	61
2394	npc怪西域巨蝎20090807.obj	1	2	1	0.15	182	183	184	68
2395	boss日本武士090810.obj	1	2	1	0.15	182	183	184	3
2396	npc女船长20090812.obj	1	2	1	0.15	182	183	184	44
2397	boss搬山道人20090806.obj	1	2	1	0.15	182	183	184	2
2398	npc怪摸金090801校尉.obj	1	2	1	0.15	182	183	184	52
2399	骑乘松鼠.obj	1	2	1	0.15	182	183	184	848
2400	珍兽树精宝宝0.obj	1	2	1	0.15	182	183	184	522
2401	珍兽树精宝宝1.obj	1	2	1	0.15	182	183	184	522
2402	珍兽树精宝宝2.obj	1	2	1	0.15	182	183	184	522
2403	珍兽树精宝宝3.obj	1	2	1	0.15	182	183	184	522
2404	珍兽树精宝宝4.obj	1	2	1	0.15	182	183	184	522
2405	珍兽树精宝宝5.obj	1	2	1	0.15	182	183	184	522
2406	珍兽树精宝宝6.obj	1	2	1	0.15	182	183	184	522
2407	珍兽树精宝宝7.obj	1	2	1	0.15	182	183	184	522
2408	珍兽树精宝宝8.obj	1	2	1	0.15	182	183	184	522
2409	珍兽灵兔兽0.obj	1	2	1	0.15	182	183	184	526
2410	珍兽灵兔兽1.obj	1	2	1	0.15	182	183	184	526
2411	珍兽灵兔兽2.obj	1	2	1	0.15	182	183	184	526
2412	珍兽灵兔兽3.obj	1	2	1	0.15	182	183	184	526
2413	珍兽灵兔兽4.obj	1	2	1	0.15	182	183	184	526
2414	珍兽灵兔兽5.obj	1	2	1	0.15	182	183	184	526
2415	珍兽灵兔兽6.obj	1	2	1	0.15	182	183	184	526
2416	珍兽灵兔兽7.obj	1	2	1	0.15	182	183	184	526
2417	珍兽灵兔兽8.obj	1	2	1	0.15	182	183	184	526
2418	npc熊猫20090824.obj	1	2	1.5	0.15	182	183	184	94
2419	骑乘蝴蝶翅膀090812.obj	1	2	1	0.15	404	404	404	860
2420	至尊神兽0.obj	1	2	0.6	0.15	182	183	184	661
2421	至尊神兽1.obj	1	2	0.6	0.15	182	183	184	661
2422	至尊神兽2.obj	1	2	0.6	0.15	182	183	184	661
2423	至尊神兽3.obj	1	2	0.6	0.15	182	183	184	661
2424	至尊神兽4.obj	1	2	0.6	0.15	182	183	184	661
2425	至尊神兽5.obj	1	2	0.6	0.15	182	183	184	661
2426	至尊神兽6.obj	1	2	0.6	0.15	182	183	184	661
2427	至尊神兽7.obj	1	2	0.6	0.15	182	183	184	661
2428	至尊神兽8.obj	1	2	0.6	0.15	182	183	184	661
2429	npc主城女20091010.obj	1	2	1	0.15	182	183	184	39
2430	变身南瓜.obj	1	2	1	0.15	182	183	184	187
2431	珍兽20091027火鸡宝宝1.obj	1	2	0.7	0.15	182	183	184	525
2432	珍兽20091027火鸡宝宝2.obj	1	2	0.7	0.15	182	183	184	525
2433	珍兽20091027火鸡宝宝3.obj	1	2	0.7	0.15	182	183	184	525
2434	珍兽20091027火鸡宝宝5.obj	1	2	0.7	0.15	182	183	184	525
2435	珍兽20091027火鸡宝宝4.obj	1	2	0.7	0.15	182	183	184	525
2436	珍兽20091027火鸡宝宝8.obj	1	2	0.7	0.15	182	183	184	525
2437	珍兽20091027火鸡宝宝9.obj	1	2	0.7	0.15	182	183	184	525
2438	珍兽20091027火鸡宝宝6.obj	1	2	0.7	0.15	182	183	184	525
2439	珍兽20091027火鸡宝宝7.obj	1	2	0.7	0.15	182	183	184	525
2440	npc鲜花幼苗1级20091104.obj	1	2	3	0.15	182	183	184	878
2441	npc20091104鲜花幼苗2级.obj	1	2	3	0.15	182	183	184	878
2442	npc20091104鲜花幼苗3级.obj	1	2	2.1	0.15	182	183	184	878
2443	npc鲜花幼苗4级20091104.obj	1	2	2.1	0.15	182	183	184	878
2444	奇遇变身礼盒.obj	1	2	1	0.15	182	183	184	260
2445	奇遇变身礼盒BOSS.obj	1	2	1.5	0.15	182	183	184	261
2446	奇遇变身圣诞树.obj	1	2	1	0.15	182	183	184	258
2447	奇遇变身圣诞树BOSS.obj	1	2	1.5	0.15	182	183	184	259
2448	npc神秘商人091105.obj	1	2	1	0.15	182	183	184	610
2449	npc圣诞熊猫大盗091105.obj	1	2	1	0.15	182	183	184	42
2450	npc圣诞熊猫老人01105.obj	1	2	1	0.15	182	183	184	43
2451	npc漂亮女20091030.obj	1	2	1	0.15	182	183	184	475
2452	npc20091111万劫灵台.obj	1	2	0.7	0.15	182	183	184	38
2453	npc20091111万劫灵台石破损.obj	1	2	0.7	0.15	182	183	184	38
2454	npc老虎阿勇091109.obj	1	2	1	0.15	182	183	184	653
2455	npc老虎阿勇091109.obj	1	2	1	0.15	182	183	184	199
2456	珍兽091106人型花1.obj	1	2	1	0.15	182	183	184	514
2457	珍兽091106人型花2.obj	1	2	1	0.15	182	183	184	514
2458	珍兽091106人型花3.obj	1	2	1	0.15	182	183	184	514
2459	珍兽091106人型花4.obj	1	2	1	0.15	182	183	184	514
2460	珍兽091106人型花5.obj	1	2	1	0.15	182	183	184	514
2461	珍兽091106人型花6.obj	1	2	1	0.15	182	183	184	514
2462	珍兽091106人型花7.obj	1	2	1	0.15	182	183	184	514
2463	珍兽091106人型花8.obj	1	2	1	0.15	182	183	184	514
2464	珍兽091106人型花9.obj	1	2	1	0.15	182	183	184	514
2465	珍兽20091106圣诞节驯鹿宝宝1.obj	1	2	0.8	0.15	182	183	184	529
2466	珍兽20091106圣诞节驯鹿宝宝2.obj	1	2	0.8	0.15	182	183	184	529
2467	珍兽20091106圣诞节驯鹿宝宝3.obj	1	2	0.8	0.15	182	183	184	529
2468	珍兽20091106圣诞节驯鹿宝宝7.obj	1	2	0.8	0.15	182	183	184	529
2469	珍兽20091106圣诞节驯鹿宝宝8.obj	1	2	0.8	0.15	182	183	184	529
2470	珍兽20091106圣诞节驯鹿宝宝9.obj	1	2	0.8	0.15	182	183	184	529
2471	珍兽20091106圣诞节驯鹿宝宝4.obj	1	2	0.8	0.15	182	183	184	529
2472	珍兽20091106圣诞节驯鹿宝宝5.obj	1	2	0.8	0.15	182	183	184	529
2473	珍兽20091106圣诞节驯鹿宝宝6.obj	1	2	0.8	0.15	182	183	184	529
2474	珍兽春节布老虎1.obj	1	2	1	0.15	182	183	184	518
2475	珍兽春节布老虎2.obj	1	2	1	0.15	182	183	184	518
2476	珍兽春节布老虎3.obj	1	2	1	0.15	182	183	184	518
2477	珍兽春节布老虎4.obj	1	2	1	0.15	182	183	184	518
2478	珍兽春节布老虎5.obj	1	2	1	0.15	182	183	184	518
2479	珍兽春节布老虎6.obj	1	2	1	0.15	182	183	184	518
2480	珍兽春节布老虎7.obj	1	2	1	0.15	182	183	184	518
2481	珍兽春节布老虎8.obj	1	2	1	0.15	182	183	184	518
2482	珍兽春节布老虎9.obj	1	2	1	0.15	182	183	184	518
2483	珍兽春节珍奇虎1.obj	1	2	1	0.15	182	183	184	518
2484	珍兽春节珍奇虎2.obj	1	2	1	0.15	182	183	184	518
2485	珍兽春节珍奇虎3.obj	1	2	1	0.15	182	183	184	518
2486	珍兽春节珍奇虎4.obj	1	2	1	0.15	182	183	184	518
2487	珍兽春节珍奇虎5.obj	1	2	1	0.15	182	183	184	518
2488	珍兽春节珍奇虎6.obj	1	2	1	0.15	182	183	184	518
2489	珍兽春节珍奇虎7.obj	1	2	1	0.15	182	183	184	518
2490	珍兽春节珍奇虎8.obj	1	2	1	0.15	182	183	184	518
2491	珍兽春节珍奇虎9.obj	1	2	1	0.15	182	183	184	518
2492	骑乘春节虎091026.obj	1	2	1	0.15	489	490	491	845
2493	珍兽20090917熊猫1.obj	1	2	1	0.15	182	183	184	517
2494	珍兽20090917熊猫2.obj	1	2	1	0.15	182	183	184	517
2495	珍兽20090917熊猫3.obj	1	2	1	0.15	182	183	184	517
2496	珍兽20090917熊猫4.obj	1	2	1	0.15	182	183	184	517
2497	珍兽20090917熊猫5.obj	1	2	1	0.15	182	183	184	517
2498	珍兽20090917熊猫6.obj	1	2	1	0.15	182	183	184	517
2499	珍兽20090917熊猫7.obj	1	2	1	0.15	182	183	184	517
2500	珍兽20090917熊猫8.obj	1	2	1	0.15	182	183	184	517
2501	珍兽20090917熊猫9.obj	1	2	1	0.15	182	183	184	517
2502	npc姑苏慕容传送人20091230.obj	1	2	1	0.15	182	183	184	308
2503	npc姑苏慕容接引人091228.obj	1	2	1	0.15	182	183	184	308
2504	npc姑苏慕容门派传功人091230.obj	1	2	1	0.15	182	183	184	308
2505	npc姑苏慕容门派弟子091229.obj	1	2	1	0.15	182	183	184	308
2506	npc姑苏掌门人091229.obj	1	2	1	0.15	182	183	184	308
2507	npc怪姑苏门派轻功飞贼20091229.obj	1	2	1	0.15	182	183	184	311
2508	姑苏慕容骑乘野山羊1.obj	1	2	1	0.15	194	195	196	312
2509	姑苏慕容骑乘野山羊2.obj	1	2	1	0.15	194	195	196	312
2510	姑苏慕容骑乘野山羊3.obj	1	2	1	0.15	194	195	196	312
2511	npc祈福接引人.obj	1	2	1	0.15	182	183	184	98
2512	骑乘20090112飞龙椅.obj	1	2	1	0.15	477	478	479	862
2513	npc100107姑苏慕容丫鬟1.obj	1	2	1	0.15	182	183	184	310
2514	npc100107姑苏慕容丫鬟2.obj	1	2	1	0.15	182	183	184	309
2515	npc姑苏老太太100108.obj	1	2	1	0.15	182	183	184	313
2516	boss四绝庄闵墨20100127.obj	1	2	1.2	0.15	182	183	184	226
2517	boss四绝庄庞企100121.obj	1	2	1.2	0.15	182	183	184	223
2518	boss四绝庄琴韵100121.obj	1	2	1.2	0.15	182	183	184	225
2519	boss四绝庄陶青100125.obj	1	2	1.2	0.15	182	183	184	227
2520	珍兽20100120暴龙宝宝1.obj	1	2	1	0.15	182	183	184	521
2521	珍兽20100120暴龙宝宝2.obj	1	2	1	0.15	182	183	184	521
2522	珍兽20100120暴龙宝宝3.obj	1	2	1	0.15	182	183	184	521
2523	珍兽20100120暴龙宝宝4.obj	1	2	1	0.15	182	183	184	521
2524	珍兽20100120暴龙宝宝5.obj	1	2	1	0.15	182	183	184	521
2525	珍兽20100120暴龙宝宝6.obj	1	2	1	0.15	182	183	184	521
2526	珍兽20100120暴龙宝宝7.obj	1	2	1	0.15	182	183	184	521
2527	珍兽20100120暴龙宝宝8.obj	1	2	1	0.15	182	183	184	521
2528	珍兽20100120暴龙宝宝9.obj	1	2	1	0.15	182	183	184	521
2529	npc怪四绝庄副本回音幡100128.obj	1	2	1.5	0.15	182	183	184	221
2530	npc怪四绝庄墨虎100127.obj	1	2	1	0.15	182	183	184	222
2531	npc怪四绝庄星罗小卒100204.obj	1	2	1	0.15	182	183	184	224
2532	npc怪五龙柱100126_火.obj	1	2	1.5	0.15	182	183	184	220
2533	npc怪五龙柱100126_金.obj	1	2	1.5	0.15	182	183	184	220
2534	npc怪五龙柱100126_木.obj	1	2	1.5	0.15	182	183	184	220
2535	npc怪五龙柱100126_水.obj	1	2	1.5	0.15	182	183	184	220
2536	npc怪五龙柱100126_土.obj	1	2	1.5	0.15	182	183	184	220
2537	npc四绝庄四绝钟2010012.obj	1	2	1.5	0.15	182	183	184	229
2538	npc怪四绝庄青鹰100128.obj	1	2	1	0.15	182	183	184	228
2539	赵天师新20100222.obj	1	2	1	0.15	182	183	184	608
2540	npc四绝庄潘菁菁.obj	1	2	1	0.15	182	183	184	151
2541	普通侠士3.obj	1	2	1.2	0.15	182	183	184	388
2542	npc怪秦皇地宫吸血蝙蝠100202.obj	1	2	1	0.15	182	183	184	233
2543	npc怪姑苏门派轻功飞贼20091229红.obj	1	2	1	0.15	182	183	184	311
2544	npc怪姑苏门派轻功飞贼20091229蓝.obj	1	2	1	0.15	182	183	184	311
2545	npc怪姑苏门派轻功飞贼20091229绿.obj	1	2	1	0.15	182	183	184	311
2546	技嘉羊.obj	1	2	1	0.15	182	183	184	392
2547	蓝色安以轩.obj	1	2	1	0.15	182	183	184	317
2548	绿色安以轩.obj	1	2	1	0.15	182	183	184	317
2549	紫色安以轩.obj	1	2	1	0.15	182	183	184	317
2550	粉色安以轩.obj	1	2	1	0.15	182	183	184	317
2551	骑乘松鼠变色.obj	1	2	1	0.15	182	183	184	848
2552	骑乘熊猫100115.obj	1	2	1	0.15	194	195	196	851
2553	骑乘恐惧魔狰100329.obj	1	2	1	0.15	182	183	184	842
2554	骑乘北美新坐骑100201.obj	1	2	1	0.15	495	495	495	837
2555	骑乘暗影坐骑100201.obj	1	2	1	0.15	495	495	495	846
2556	骑乘紫影坐骑100201.obj	1	2	1	0.15	495	495	495	856
2557	珍兽100412章鱼1.obj	1	2	1	0.15	182	183	184	528
2558	珍兽100412章鱼2.obj	1	2	1	0.15	182	183	184	528
2559	珍兽100412章鱼3.obj	1	2	1	0.15	182	183	184	528
2560	珍兽100412章鱼4.obj	1	2	1	0.15	182	183	184	528
2561	珍兽100412章鱼5.obj	1	2	1	0.15	182	183	184	528
2562	珍兽100412章鱼6.obj	1	2	1	0.15	182	183	184	528
2563	珍兽100412章鱼7.obj	1	2	1	0.15	182	183	184	528
2564	珍兽100412章鱼8.obj	1	2	1	0.15	182	183	184	528
2565	珍兽100412章鱼9.obj	1	2	1	0.15	182	183	184	528
2566	npc2010世界杯活动世界杯公示牌100521.obj	1	2	1	0.15	182	183	184	111
2601	npc粉色真心祈福气球091231.obj	1	2	1.8	0.15	182	183	184	100
2602	npc粉色真心祈福气球091231.obj	1	2	2.05	0.15	182	183	184	100
2603	npc粉色真心祈福气球091231.obj	1	2	2.3	0.15	182	183	184	100
2604	npc粉色真心祈福气球091231.obj	1	2	2.55	0.15	182	183	184	100
2605	npc粉色真心祈福气球091231.obj	1	2	2.8	0.15	182	183	184	100
2606	npc粉色真心祈福气球091231.obj	1	2	3.05	0.15	182	183	184	100
2607	npc粉色真心祈福气球091231.obj	1	2	3.3	0.15	182	183	184	99
2608	npc蓝色真心祈福气球091231.obj	1	2	1.8	0.15	182	183	184	105
2609	npc蓝色真心祈福气球091231.obj	1	2	2.05	0.15	182	183	184	105
2610	npc蓝色真心祈福气球091231.obj	1	2	2.3	0.15	182	183	184	105
2611	npc蓝色真心祈福气球091231.obj	1	2	2.55	0.15	182	183	184	105
2612	npc蓝色真心祈福气球091231.obj	1	2	2.8	0.15	182	183	184	105
2613	npc蓝色真心祈福气球091231.obj	1	2	3.05	0.15	182	183	184	105
2614	npc蓝色真心祈福气球091231.obj	1	2	3.3	0.15	182	183	184	104
2615	npc紫色真心祈福气球091231.obj	1	2	1.8	0.15	182	183	184	102
2616	npc紫色真心祈福气球091231.obj	1	2	2.05	0.15	182	183	184	102
2617	npc紫色真心祈福气球091231.obj	1	2	2.3	0.15	182	183	184	102
