INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
802	11406	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0075%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0075%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	75	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
803	11407	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0080%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0080%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	80	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
804	11408	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0085%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0085%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	85	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
805	11409	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0090%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0090%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	90	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
806	11410	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0095%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF0095%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	95	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
807	11411	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF00100%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF00100%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	100	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
808	11412	烈焰刀	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF00105%#cFFFFFF#r#c5BC257被动技能	刀斧、枪棒类武器的基础外功攻击效果增加#c54FF00105%#cFFFFFF#r#c5BC257被动技能	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	武器的基础物理攻击修正%	105	武器的基础魔法攻击修正%	0	武器类型1	0	武器类型2	1		0		0		0		0		0		0		0		0
809	11501	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：12点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:129 B:7.17262724333785}#cFFFFFF点，有#c54FF0010%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：12点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0010%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	488	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	464	给目标的效果的发生几率	10		0		0		0		0		0		0		0
810	11502	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：20点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:222 B:7.17262724333785}#cFFFFFF点，有#c54FF0012%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：20点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0012%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	489	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	465	给目标的效果的发生几率	12		0		0		0		0		0		0		0
811	11503	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：28点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:316 B:7.17262724333785}#cFFFFFF点，有#c54FF0014%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：28点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0014%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	490	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	466	给目标的效果的发生几率	14		0		0		0		0		0		0		0
812	11504	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：36点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:409 B:7.17262724333785}#cFFFFFF点，有#c54FF0016%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：36点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0016%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	491	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	467	给目标的效果的发生几率	16		0		0		0		0		0		0		0
813	11505	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：44点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:502 B:7.17262724333785}#cFFFFFF点，有#c54FF0018%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：44点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0018%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	492	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	468	给目标的效果的发生几率	18		0		0		0		0		0		0		0
814	11506	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：52点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:595 B:7.17262724333785}#cFFFFFF点，有#c54FF0020%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：52点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0020%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	493	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	469	给目标的效果的发生几率	20		0		0		0		0		0		0		0
815	11507	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：60点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:689 B:7.17262724333785}#cFFFFFF点，有#c54FF0022%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：60点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0022%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	494	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	470	给目标的效果的发生几率	22		0		0		0		0		0		0		0
816	11508	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：68点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:782 B:7.17262724333785}#cFFFFFF点，有#c54FF0024%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：68点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0024%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	495	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	471	给目标的效果的发生几率	24		0		0		0		0		0		0		0
817	11509	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：76点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:875 B:7.17262724333785}#cFFFFFF点，有#c54FF0026%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：76点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0026%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	496	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	472	给目标的效果的发生几率	26		0		0		0		0		0		0		0
818	11510	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：84点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:968 B:7.17262724333785}#cFFFFFF点，有#c54FF0028%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：84点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0028%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	497	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	473	给目标的效果的发生几率	28		0		0		0		0		0		0		0
819	11511	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：92点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:1062 B:7.17262724333785}#cFFFFFF点，有#c54FF0030%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：92点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0030%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	92	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	498	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	474	给目标的效果的发生几率	30		0		0		0		0		0		0		0
820	11512	火烧赤壁	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：100点#r有效距离：0-2米#r瞬间释放#r冷却时间：12秒#r单体近身攻击 火攻击增加#c54FF00{A:1155 B:7.17262724333785}#cFFFFFF点，有#c54FF0032%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：100点 有效距离：0-2米#r瞬间释放 冷却时间：12秒#r单体近身攻击 火攻击增加，有#c54FF0032%#cFFFFFF几率使目标灼烧#r#c5BC257需要装备武器	3	12000	-1	-1	消耗mp	4	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	499	给自己的效果	0	给自己的效果的发生几率	0	给目标的效果	475	给目标的效果的发生几率	32		0		0		0		0		0		0		0
821	11601	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：35点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:1 B:0}#cFFFFFF点，命中增加#c54FF00{A:70 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：35点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	35	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	681	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
822	11602	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：59点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:1 B:0}#cFFFFFF点，命中增加#c54FF00{A:120 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：59点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	59	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	682	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
823	11603	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：83点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:2 B:0}#cFFFFFF点，命中增加#c54FF00{A:170 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：83点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	83	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	683	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
824	11604	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：107点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:2 B:0}#cFFFFFF点，命中增加#c54FF00{A:220 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：107点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	107	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	684	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
825	11605	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：131点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:2 B:0}#cFFFFFF点，命中增加#c54FF00{A:270 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：131点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	131	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	685	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
826	11606	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：155点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:3 B:0}#cFFFFFF点，命中增加#c54FF00{A:320 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：155点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	155	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	686	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
827	11607	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：179点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:3 B:0}#cFFFFFF点，命中增加#c54FF00{A:370 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：179点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	179	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	687	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
828	11608	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：203点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:3 B:0}#cFFFFFF点，命中增加#c54FF00{A:420 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：203点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	203	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	688	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
829	11609	火神下凡	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：227点#r运气时间：5秒#r冷却时间：30秒#r攻击状态 会心攻击增加#c54FF00{A:4 B:0}#cFFFFFF点，命中增加#c54FF00{A:470 B:5}#cFFFFFF点#r#c5BC257与水神下凡不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：227点#r运气时间：5秒 冷却时间：30秒#r攻击状态 命中与会心攻击增加#r#c5BC257与水神下凡不能共同作用	0	30000	5000	-1	消耗mp	4	227	-1	驱散原有状态	9	7	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	689	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
