INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
8126	HÕt TØ Biªn D¸	812	95	9	1	0	10	10	694	600000	-1	-1	659	900000	726	550000	704	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1883	1594	1014	1304	1014	1459	1604	1677	1896	2188	100	500	50	150	200	1800000	8120
8127	HÕt TØ Biªn D¸	812	95	9	1	0	10	10	694	600000	-1	-1	659	900000	726	550000	704	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1941	1642	1045	1344	1045	1459	1604	1677	1896	2188	100	500	50	150	200	1800000	8120
8128	HÕt TØ Biªn D¸	812	95	9	1	0	10	10	694	600000	-1	-1	659	900000	726	550000	704	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1999	1691	1076	1384	1076	1459	1604	1677	1896	2188	100	500	50	150	200	1800000	8120
8129	HÕt TØ Bäo Bäo	812	95	9	0	1	10	10	694	600000	-1	-1	659	900000	726	550000	704	400000	662	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1301	828	1064	828	1459	1604	1677	1896	2188	100	500	50	150	200	1800000	8120
8130	Xuyên S½n Giáp Trß·ng Thành	813	5	9	0	0	10	10	684	300000	-1	-1	718	900000	668	250000	705	100000	661	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	500	200	150	100	50	1800000	8130
8131	Xuyên S½n Giáp Biªn D¸	813	5	9	1	0	10	10	684	300000	-1	-1	718	900000	668	250000	705	100000	661	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	970	1402	862	862	970	846	930	972	1099	1269	500	200	150	100	50	1800000	8130
8132	Xuyên S½n Giáp Biªn D¸	813	5	9	1	0	10	10	684	300000	-1	-1	718	900000	668	250000	705	100000	661	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1097	1585	975	975	1097	846	930	972	1099	1269	500	200	150	100	50	1800000	8130
8139	Xuyên S½n Giáp Bäo Bäo	813	5	9	0	1	10	10	684	300000	-1	-1	718	900000	668	250000	705	100000	661	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	500	200	150	100	50	1800000	8130
8140	Xuyên S½n Giáp Trß·ng Thành	814	45	9	0	0	10	10	684	350000	-1	-1	718	900000	668	300000	705	150000	661	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	500	200	150	100	50	1800000	8140
8141	Xuyên S½n Giáp Biªn D¸	814	45	9	1	0	10	10	684	350000	-1	-1	718	900000	668	300000	705	150000	661	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	969	1399	861	861	969	948	1042	1090	1232	1422	500	200	150	100	50	1800000	8140
8142	Xuyên S½n Giáp Biªn D¸	814	45	9	1	0	10	10	684	350000	-1	-1	718	900000	668	300000	705	150000	661	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1057	1527	939	939	1057	948	1042	1090	1232	1422	500	200	150	100	50	1800000	8140
8143	Xuyên S½n Giáp Biªn D¸	814	45	9	1	0	10	10	684	350000	-1	-1	718	900000	668	300000	705	150000	661	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1145	1654	1018	1018	1145	948	1042	1090	1232	1422	500	200	150	100	50	1800000	8140
8149	Xuyên S½n Giáp Bäo Bäo	814	45	9	0	1	10	10	684	350000	-1	-1	718	900000	668	300000	705	150000	661	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	500	200	150	100	50	1800000	8140
8150	Xuyên S½n Giáp Trß·ng Thành	815	55	9	0	0	10	10	684	400000	-1	-1	718	900000	668	350000	705	200000	661	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	500	200	150	100	50	1800000	8150
8151	Xuyên S½n Giáp Biªn D¸	815	55	9	1	0	10	10	684	400000	-1	-1	718	900000	668	350000	705	200000	661	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	986	1425	877	877	986	1051	1156	1208	1366	1576	500	200	150	100	50	1800000	8150
8152	Xuyên S½n Giáp Biªn D¸	815	55	9	1	0	10	10	684	400000	-1	-1	718	900000	668	350000	705	200000	661	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1055	1524	938	938	1055	1051	1156	1208	1366	1576	500	200	150	100	50	1800000	8150
8153	Xuyên S½n Giáp Biªn D¸	815	55	9	1	0	10	10	684	400000	-1	-1	718	900000	668	350000	705	200000	661	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1124	1624	999	999	1124	1051	1156	1208	1366	1576	500	200	150	100	50	1800000	8150
8154	Xuyên S½n Giáp Biªn D¸	815	55	9	1	0	10	10	684	400000	-1	-1	718	900000	668	350000	705	200000	661	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1193	1723	1060	1060	1193	1051	1156	1208	1366	1576	500	200	150	100	50	1800000	8150
8159	Xuyên S½n Giáp Bäo Bäo	815	55	9	0	1	10	10	684	400000	-1	-1	718	900000	668	350000	705	200000	661	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	500	200	150	100	50	1800000	8150
8160	Xuyên S½n Giáp Trß·ng Thành	816	65	9	0	0	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8161	Xuyên S½n Giáp Biªn D¸	816	65	9	1	0	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1012	1462	899	899	1012	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8162	Xuyên S½n Giáp Biªn D¸	816	65	9	1	0	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1069	1544	950	950	1069	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8163	Xuyên S½n Giáp Biªn D¸	816	65	9	1	0	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1126	1627	1001	1001	1126	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8164	Xuyên S½n Giáp Biªn D¸	816	65	9	1	0	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1184	1710	1052	1052	1184	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8165	Xuyên S½n Giáp Biªn D¸	816	65	9	1	0	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1241	1793	1103	1103	1241	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8169	Xuyên S½n Giáp Bäo Bäo	816	65	9	0	1	10	10	684	450000	-1	-1	718	900000	668	400000	705	250000	661	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	500	200	150	100	50	1800000	8160
8170	Xuyên S½n Giáp Trß·ng Thành	817	75	9	0	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8171	Xuyên S½n Giáp Biªn D¸	817	75	9	1	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1041	1504	925	925	1041	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8172	Xuyên S½n Giáp Biªn D¸	817	75	9	1	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1090	1575	969	969	1090	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8173	Xuyên S½n Giáp Biªn D¸	817	75	9	1	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1140	1647	1013	1013	1140	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8174	Xuyên S½n Giáp Biªn D¸	817	75	9	1	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1190	1719	1057	1057	1190	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8175	Xuyên S½n Giáp Biªn D¸	817	75	9	1	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1239	1790	1102	1102	1239	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8176	Xuyên S½n Giáp Biªn D¸	817	75	9	1	0	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1289	1862	1146	1146	1289	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8179	Xuyên S½n Giáp Bäo Bäo	817	75	9	0	1	10	10	684	500000	-1	-1	718	900000	668	450000	705	300000	661	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	500	200	150	100	50	1800000	8170
8180	Lôi Lân Trß·ng Thành	818	85	9	0	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8181	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1548	1310	833	1071	833	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8182	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1611	1363	867	1115	867	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8183	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8184	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8185	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8186	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8187	Lôi Lân Biªn D¸	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	50	100	150	200	500	1800000	8180
8189	Lôi Lân Bäo Bäo	818	85	9	0	1	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	500	200	150	100	50	1800000	8180
8190	Xuyên S½n Giáp Trß·ng Thành	819	95	9	0	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1064	1537	946	946	1064	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8191	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1104	1595	981	981	1104	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8192	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1144	1653	1017	1017	1144	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8193	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1184	1710	1052	1052	1184	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8194	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1224	1768	1088	1088	1224	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8195	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1264	1826	1123	1123	1264	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8196	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1304	1883	1159	1159	1304	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8197	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1344	1941	1194	1194	1344	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8198	Xuyên S½n Giáp Biªn D¸	819	95	9	1	0	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1384	1999	1230	1230	1384	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8199	Xuyên S½n Giáp Bäo Bäo	819	95	9	0	1	10	10	684	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1064	1537	946	946	1064	1459	1604	1677	1896	2188	500	200	150	100	50	1800000	8190
8200	Trß·ng thành ÐÕi Giáp Trùng	820	5	9	0	0	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	100	500	50	150	200	1800000	8200
8201	Biªn d¸ ÐÕi Giáp Trùng	820	5	9	1	0	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	970	1402	862	862	970	846	930	972	1099	1269	100	500	50	150	200	1800000	8200
8202	Biªn d¸ ÐÕi Giáp Trùng	820	5	9	1	0	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1097	1585	975	975	1097	846	930	972	1099	1269	100	500	50	150	200	1800000	8200
8209	ÐÕi Giáp Trùng Bäo Bäo	820	5	9	0	1	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	100	500	50	150	200	1800000	8200
8210	Trß·ng thành ÐÕi Giáp Trùng	821	45	9	0	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	100	500	50	150	200	1800000	8210
8211	Biªn d¸ ÐÕi Giáp Trùng	821	45	9	1	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	969	1399	861	861	969	948	1042	1090	1232	1422	100	500	50	150	200	1800000	8210
8212	Biªn d¸ ÐÕi Giáp Trùng	821	45	9	1	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1057	1527	939	939	1057	948	1042	1090	1232	1422	100	500	50	150	200	1800000	8210
8213	Biªn d¸ ÐÕi Giáp Trùng	821	45	9	1	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1145	1654	1018	1018	1145	948	1042	1090	1232	1422	100	500	50	150	200	1800000	8210
8219	ÐÕi Giáp Trùng Bäo Bäo	821	45	9	0	1	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	100	500	50	150	200	1800000	8210
8220	Trß·ng thành ÐÕi Giáp Trùng	822	55	9	0	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	100	500	50	150	200	1800000	8220
8221	Biªn d¸ ÐÕi Giáp Trùng	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	986	1425	877	877	986	1051	1156	1208	1366	1576	100	500	50	150	200	1800000	8220
8222	Biªn d¸ ÐÕi Giáp Trùng	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1055	1524	938	938	1055	1051	1156	1208	1366	1576	100	500	50	150	200	1800000	8220
8223	Biªn d¸ ÐÕi Giáp Trùng	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1124	1624	999	999	1124	1051	1156	1208	1366	1576	100	500	50	150	200	1800000	8220
8224	Biªn d¸ ÐÕi Giáp Trùng	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1193	1723	1060	1060	1193	1051	1156	1208	1366	1576	100	500	50	150	200	1800000	8220
8229	ÐÕi Giáp Trùng Bäo Bäo	822	55	9	0	1	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	100	500	50	150	200	1800000	8220
8230	Trß·ng thành ÐÕi Giáp Trùng	823	65	9	0	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8231	Biªn d¸ ÐÕi Giáp Trùng	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1012	1462	899	899	1012	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8232	Biªn d¸ ÐÕi Giáp Trùng	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1069	1544	950	950	1069	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8233	Biªn d¸ ÐÕi Giáp Trùng	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1126	1627	1001	1001	1126	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8234	Biªn d¸ ÐÕi Giáp Trùng	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1184	1710	1052	1052	1184	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8235	Biªn d¸ ÐÕi Giáp Trùng	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1241	1793	1103	1103	1241	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8239	ÐÕi Giáp Trùng Bäo Bäo	823	65	9	0	1	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	100	500	50	150	200	1800000	8230
8240	Trß·ng thành ÐÕi Giáp Trùng	824	75	9	0	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8241	Biªn d¸ ÐÕi Giáp Trùng	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1041	1504	925	925	1041	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8242	Biªn d¸ ÐÕi Giáp Trùng	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1090	1575	969	969	1090	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8243	Biªn d¸ ÐÕi Giáp Trùng	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1140	1647	1013	1013	1140	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8244	Biªn d¸ ÐÕi Giáp Trùng	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1190	1719	1057	1057	1190	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8245	Biªn d¸ ÐÕi Giáp Trùng	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1239	1790	1102	1102	1239	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8246	Biªn d¸ ÐÕi Giáp Trùng	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1289	1862	1146	1146	1289	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8249	ÐÕi Giáp Trùng Bäo Bäo	824	75	9	0	1	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	100	500	50	150	200	1800000	8240
8250	Trß·ng thành ÐÕi Giáp Trùng	825	85	9	0	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1027	1484	913	913	1027	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
8251	Biªn d¸ ÐÕi Giáp Trùng	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1071	1548	952	952	1071	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
8252	Biªn d¸ ÐÕi Giáp Trùng	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1115	1611	991	991	1115	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
8253	Biªn d¸ ÐÕi Giáp Trùng	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1159	1675	1031	1031	1159	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
8254	Biªn d¸ ÐÕi Giáp Trùng	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1203	1739	1070	1070	1203	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
8255	Biªn d¸ ÐÕi Giáp Trùng	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1248	1802	1109	1109	1248	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
8256	Biªn d¸ ÐÕi Giáp Trùng	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1292	1866	1148	1148	1292	1357	1492	1560	1764	2035	100	500	50	150	200	1800000	8250
