INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10213003	1	2	13	3	2	17	1	52	4	Xuân V§n Y	18	Y phøc làm b¢ng väi nhung, tinh xäo vô cùng, hoa mÛ d­ ch¸u.	127	610	135	3	0	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_7	Y Phøc	2152	2002	0
10213004	1	2	13	4	2	11	1	62	4	Thu Thñc Y	18	Y phøc làm b¢ng väi t½, tinh xäo vô cùng, hoa mÛ d­ ch¸u.	127	610	135	3	0	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_10	Y Phøc	2153	2002	0
10213005	1	2	13	5	2	29	1	53	4	Châu Ng÷c Y	28	Y phøc làm b¢ng väi g¤m, mÛ luân mÛ hoán, ði¬n nhã hoa quý.	247	1186	147	3	1	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth3_15	Y Phøc	2154	2002	0
10213006	1	2	13	6	2	135	1	63	4	Bích T¸ch Y	28	Y phøc làm b¢ng løa, mÛ luân mÛ hoán, ði¬n nhã hoa quý.	247	1186	147	3	1	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_3	Y Phøc	2155	2002	0
10213007	1	2	13	7	2	21	1	54	4	Nhuy­n H° C¥u	38	Y phøc có nÕm rång cüa chú sói, x½ lµ phong mãng, kiên c¯ hæu lñc.	433	2078	160	3	1	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_4	Y Phøc	2156	2002	0
10213008	1	2	13	8	2	7	1	64	4	Nguyên Vû Y	38	Y phøc có nÕm móng vu¯t cüa chú sói, x½ lµ phong mãng, kiên c¯ hæu lñc.	433	2078	160	3	1	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_6	Y Phøc	2157	2002	0
10213009	1	2	13	9	2	255	1	55	4	Xích Huyªt Y	48	Y phøc có nÕm rång cüa h±, phong mãng t¤t lµ, bá khí th§p túc.	722	3466	172	3	2	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_16	Y Phøc	2158	2002	0
10213010	1	2	13	10	2	3	1	65	4	Tiêu Dß½ng Y	48	Y phøc có nÕm móng vu¯t cüa h±, phong mãng t¤t lµ, bá khí th§p túc.	722	3466	172	3	2	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth5_1	Y Phøc	2159	2002	0
10213011	1	2	13	11	2	136	1	56	4	Sß½ng lÕnh Giáp	58	Làm t× da thu°ng lu°ng và sþi t½ bÕc, cäm giác m«m mÕi khi tiªp xúc, có khä nång phòng ngñ r¤t t¯t.	1070	5136	185	3	2	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_2	Y Phøc	2160	2002	0
10213012	1	2	13	12	2	137	1	66	4	Nguyên Linh Y	58	Làm t× t½ t¢m ðen và sþi t½ bÕc, cäm giác m«m mÕi khi tiªp xúc, có khä nång phòng ngñ r¤t t¯t.	1070	5136	185	3	2	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_3	Y Phøc	2161	2002	0
10213013	1	2	13	13	2	23	1	57	4	Ð¸a Hoàng Giáp	68	Trên y phøc có v¨ Thiên Khu Tinh Ð°, huy«n di®u vô cùng.	1465	7032	197	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth5_13	Y Phøc	2162	2002	0
10213014	1	2	13	14	2	9	1	67	4	Th¤t tinh C¥u	68	Trên y phøc có v¨ Thiên C½ Tinh Ð°, huy«n di®u vô cùng.	1465	7032	197	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth5_16	Y Phøc	2163	2002	0
10213015	1	2	13	15	2	144	1	58	4	NgÕo Hoàng Y	78	Dành riêng cho Tham Lang tinh quân, th¥n khí bao quanh, rñc rÞ ð©p m¡t.	1775	8520	210	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	197	-1	197	-1	-1	-1	Cloth7_8	Y Phøc	2164	2002	0
10213016	1	2	13	16	2	144	1	68	4	Dçn Phøng Y	78	Dành riêng cho Th¥n Môn tinh quân, th¥n khí bao quanh, rñc rÞ ð©p m¡t.	1775	8520	210	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	197	-1	197	-1	-1	-1	Cloth7_8	Y Phøc	2165	2002	0
10213017	1	2	13	17	2	401	1	59	4	Døc Höa Thiên Y	88	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có phù vân thiên trßþng, danh ðµng thiên hÕ.	2450	11760	222	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	221	-1	221	-1	-1	-1	Cloth7_13	Y Phøc	2166	2002	0
10213018	1	2	13	18	2	406	1	69	4	Mµc Thüy Thiên Y	88	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có long tß¶ng vÕn lý, danh ðµng thiên hÕ.	2450	11760	222	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	221	-1	221	-1	-1	-1	Cloth7_15	Y Phøc	2167	2002	0
10213019	1	2	13	19	2	367	1	60	4	Huy«n Vû Thánh Y	98	Làm t× ðá ngû s¡c mà Næ Oa dùng ð¬ vá tr¶i, h¤p thø tinh hoa m£t trång m£t tr¶i, ngu°n lñc linh thiêng vô biên.	3400	16320	235	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	245	-1	245	-1	-1	-1	Cloth10_6	Y Phøc	2168	2002	0
10213020	1	2	13	20	2	363	1	70	4	Huy«n Thª Ma Y	98	Ðªn t× âm phü, ðßþc luy®n b·i lØa âm phü mà thành, oán khí ð§m ð£c, ma lñc mÕnh m¨.	3400	16320	235	3	3	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	-1	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	-1	-1	-1	-1	2380000	2380000	2380000	2380000	2380000	-1	2380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	245	-1	245	-1	-1	-1	Cloth10_9	Y Phøc	2169	2002	0
10220001	1	2	20	1	7	-1	1	-1	-1	Loan Hoa Kªt	8	Các loÕi ðóa hoa Xuyên Tiªp Nhi Thành, hoa mai di ðµng.	90	432	122	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Necklace2_2	HÕng Liên	2170	2002	0
10220002	1	2	20	2	7	-1	1	-1	-1	Lam Bäo HÕng Liên	18	Xanh thÆm S¡c Ðích bäo thÕch vòng c±, Khä Dß mang theo Giä cho nhau cäm Ñng.	127	610	135	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Necklace2_4	HÕng Liên	2171	2002	0
10220003	1	2	20	3	7	-1	1	-1	-1	Thái Cñc Hµ Phù	28	D¤u diªm bát quái Huy«n C½, Khä ð« cao tñ thân nång lñc. .	247	1186	147	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Necklace2_5	HÕng Liên	2172	2002	0
10220004	1	2	20	4	7	-1	1	-1	-1	Vân Häi Liên	38	Lam ch½i Gian Ðích ng÷c thÕch vòng c±, m£t trái Hµi Hæu Vân S½n tÑ häi Ð°, b·i v§y ðßþc g÷i là.	433	2078	160	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Necklace2_1	HÕng Liên	2173	2002	0
10220005	1	2	20	5	7	-1	1	-1	-1	H± Phách Hµ Phù	48	Ngàn nåm Ti«n nhña thông tích lÕc S· hình thành Ðích H± Phách S· Chª, Khä thoát thân ki®n th¬.	722	3466	172	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Necklace2_9	HÕng Liên	2174	2002	0
10220006	1	2	20	6	7	-1	1	-1	-1	Th¤t Tình Thúc	58	Li®m thân là Th¤t Cån t½ vàng cho nhau Tri«n Nhi­u, trung gian Tß½ng Hæu ph§t gia Xá Lþi, ðoÕn th¤t Tình Träm løc døc.	1070	5136	185	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Necklace2_3	HÕng Liên	2175	2002	0
10220007	1	2	20	7	7	-1	1	-1	-1	Tình Nhân L®	68	Li®m Trß¶ng Th¤t Phân, TÕi dß¾i ánh trång lóe lÕnh lùng Ðích hàn quang, Li®m TruÜ cao th¤p tß½ng liên, gi¯ng nhß v×a m¾i tích lÕc Ðích L® Trích.	1465	7032	197	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Necklace_16	HÕng Liên	2176	2002	0
10220008	1	2	20	8	7	-1	1	-1	-1	Dçn Lµ Linh	78	Kim Ð°ng Xuyên Ti, Huy«n Nh¤t Ngû Giác Kim Linh, tiªng chuông t×ng tr§n, không dÑt bên tai, Truy«n Vi âm phü dçn ðß¶ng s· døng.	1955	9384	210	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Necklace2_6	HÕng Liên	2177	2002	0
10220009	1	2	20	9	7	-1	1	-1	-1	Nguy®t Quang	88	H¤p thø Nguy®t Chi tinh hoa Nhi Sinh Thành Ðích linh v§t, tän ra Lam màu tím Ðích sâu kín ánh sáng, cñc kÏ th¥n bí.	2730	13104	222	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Necklace2_8	HÕng Liên	2178	2002	0
10220010	1	2	20	10	7	-1	1	-1	-1	Ði®p Tiên	98	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	3720	17856	235	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Necklace2_7	HÕng Liên	2179	2002	0
10220011	1	2	20	11	7	-1	1	-1	-1	Tuyên Thanh Thúc	38	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	433	2078	160	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Necklace2_1	HÕng Liên	2180	2002	0
10220012	1	2	20	12	7	-1	1	-1	-1	Lßu Ly Kªt	48	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	722	3466	172	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Necklace2_2	HÕng Liên	2181	2002	0
10220013	1	2	20	13	7	-1	1	-1	-1	Âm Dß½ng Liên	58	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	1070	5136	185	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Necklace2_5	HÕng Liên	2182	2002	0
10220014	1	2	20	14	7	-1	1	-1	-1	Câu H°n Linh	78	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	1955	9384	210	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Necklace2_6	HÕng Liên	2183	2002	0
10220015	1	2	20	15	7	-1	1	-1	-1	Li®t Nh§t	88	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	2730	13104	222	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Necklace3_7	HÕng Liên	2184	2002	0
10220016	1	2	20	16	7	-1	1	-1	-1	Ði®p Luyªn	98	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	3720	17856	235	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Necklace3_8	HÕng Liên	2185	2002	0
10221001	1	2	21	1	5	-1	1	-1	-1	Li­u Ý Yêu Ðai	2	Th¡t lßng ðßþc làm t× väi thô loÕi thß¶ng, trên ðó có v¨ hình dß½ng li­u.	30	144	115	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Girdle_16	Yêu Ðai	2186	2002	0
10221002	1	2	21	2	5	-1	1	-1	-1	Nhß Ý Yêu Ðai	12	Bình thß¶ng Nhi­m B¯ Chª Thành Ðích Khoan ðai lßng, Thü M£c Sñ Nhß Ý, tùy tâm mong mu¯n ý. .	109	523	127	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle2_7	Yêu Ðai	2187	2002	0
10221003	1	2	21	3	5	-1	1	-1	-1	Minh Giao Yêu Ðai	22	Døng Cñ Giao Ðích Bì Chª Thành Ðích ðai lßng, Khä ð« cao tñ thân nång lñc. .	169	811	140	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Girdle2_2	Yêu Ðai	2188	2002	0
