INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1140	1028	Thiên Long thân truy«n thÆng t¾i tr¶i cao Giä	Thiên Long thân truy«n, thÆng t¾i tr¶i cao Hi¬n Phong.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1141	1028	Tiêu dao thÆng t¾i tr¶i cao Giä	Tiêu dao NgoÕi Môn, thÆng t¾i tr¶i cao Hi¬n Phong.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	1	0	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1142	1028	Tiêu dao Nh§p Th¤t thÆng t¾i tr¶i cao Giä	Tiêu dao Nh§p Th¤t, thÆng t¾i tr¶i cao Hi¬n Phong.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1143	1028	Tiêu dao thân truy«n thÆng t¾i tr¶i cao Giä	Tiêu dao thân truy«n, thÆng t¾i tr¶i cao Hi¬n Phong.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1144	1028	Cái Bang thÆng t¾i tr¶i cao Giä	Cái Bang NgoÕi Môn, thÆng t¾i tr¶i cao Hi¬n Phong.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	1	0	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1145	1028	Cái Bang Nh§p Th¤t thÆng t¾i tr¶i cao Giä	Cái Bang Nh§p Th¤t, thÆng t¾i tr¶i cao Hi¬n Phong.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1146	1028	Cái Bang thân truy«n thÆng t¾i tr¶i cao Giä	Cái Bang thân truy«n, thÆng t¾i tr¶i cao Hi¬n Phong.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1147	1028	Thiên S½n thÆng t¾i tr¶i cao Giä	Thiên S½n NgoÕi Môn, thÆng t¾i tr¶i cao Hi¬n Phong.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	1	0	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1148	1028	Thiên S½n Nh§p Th¤t thÆng t¾i tr¶i cao Giä	Thiên S½n Nh§p Th¤t, thÆng t¾i tr¶i cao Hi¬n Phong.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1149	1028	Thiên S½n thân truy«n thÆng t¾i tr¶i cao Giä	Thiên S½n thân truy«n, thÆng t¾i tr¶i cao Hi¬n Phong.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc Ð® 2Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	36	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1150	1028	Thiªu Lâm Ðång Phong Giä	Thiªu Lâm NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1151	1028	Thiªu Lâm Nh§p Th¤t Ðång Phong Giä	Thiªu Lâm Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1152	1028	Thiªu Lâm thân truy«n Ðång Phong Giä	Thiªu Lâm thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1153	1028	Võ Ðang Ðång Phong Giä	Võ Ðang NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1154	1028	Võ Ðang Nh§p Th¤t Ðång Phong Giä	Võ Ðang Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1155	1028	Võ Ðang thân truy«n Ðång Phong Giä	Võ Ðang thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1156	1028	Nga Mi Ðång Phong Giä	Nga Mi NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1157	1028	Nga Mi Nh§p Th¤t Ðång Phong Giä	Nga Mi Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1158	1028	Nga Mi thân truy«n Ðång Phong Giä	Nga Mi thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1159	1028	Tinh Túc Ðång Phong Giä	Tinh Túc NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1160	1028	Tinh Túc Nh§p Th¤t Ðång Phong Giä	Tinh Túc Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1161	1028	Tinh Túc thân truy«n Ðång Phong Giä	Tinh Túc thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1162	1028	Minh Giáo Ðång Phong Giä	Minh Giáo NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1163	1028	Minh Giáo Nh§p Th¤t Ðång Phong Giä	Minh Giáo Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1164	1028	Minh Giáo thân truy«n Ðång Phong Giä	Minh Giáo thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1165	1028	Thiên Long Ðång Phong Giä	Thiên Long NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1166	1028	Thiên Long Nh§p Th¤t Ðång Phong Giä	Thiên Long Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1167	1028	Thiên Long thân truy«n Ðång Phong Giä	Thiên Long thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1168	1028	Tiêu dao Ðång Phong Giä	Tiêu dao NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1169	1028	Tiêu dao Nh§p Th¤t Ðång Phong Giä	Tiêu dao Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1170	1028	Tiêu dao thân truy«n Ðång Phong Giä	Tiêu dao thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1171	1028	Cái Bang Ðång Phong Giä	Cái Bang NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1172	1028	Cái Bang Nh§p Th¤t Ðång Phong Giä	Cái Bang Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1173	1028	Cái Bang thân truy«n Ðång Phong Giä	Cái Bang thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1174	1028	Thiên S½n Ðång Phong Giä	Thiên S½n NgoÕi Môn, Ðång Phong Hào Chí.	165	1	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	1	0	2500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1175	1028	Thiên S½n Nh§p Th¤t Ðång Phong Giä	Thiên S½n Nh§p Th¤t, Ðång Phong Hào Chí.	165	2	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1176	1028	Thiên S½n thân truy«n Ðång Phong Giä	Thiên S½n thân truy«n, Ðång Phong Hào Chí.	165	3	336	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Có mµt không hai sß môn·v¤n ðïnh Trung nh§n ðßþc 4Cß¶ng Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	37	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1177	1035	Thiªu Lâm ðÕi ð® tØ	Dùng võ tham thi«n, Tâm NgoÕi T¥m Ph§t	174	1	336	Có mµt không hai sß môn·CØ Hi«n Trung nh§n ðßþc Ð® 1Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Quán quân sß môn·CØ Hi«n Trung HoÕch Ð® 1Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	34	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1178	1035	Thiªu Lâm Minh Tßþng ðÕi ð® tØ	Dùng võ Kiªn Thi«n, Minh Tâm Kiªn Tßþng	174	2	336	Có mµt không hai sß môn·CØ Hi«n Trung nh§n ðßþc Ð® 1Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	Quán quân sß môn·CØ Hi«n Trung HoÕch Ð® 1Danh Ðích thiªu hi®p, Khä nh§n ðßþc ThØ danh hi®u.	1	106	34	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
