INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10433226	1	4	33	226	0	620	1	-1	-1	Chuyên Chß Chi Th×a Änh Song Ðao	66	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4750	19000	195	3	3	-1	-1	BothHands2_15	Song Ðoän	1403	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433227	1	4	33	227	0	620	1	-1	-1	Chuyên Chß Chi Th×a Änh Song Ðao	67	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4900	19600	196	3	3	-1	-1	BothHands2_15	Song Ðoän	1403	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433228	1	4	33	228	0	620	1	-1	-1	Chuyên Chß Chi Th×a Änh Song Ðao	68	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5050	20200	197	3	3	-1	-1	BothHands2_15	Song Ðoän	1403	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	144	-1	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433229	1	4	33	229	0	620	1	-1	-1	Chuyên Chß Chi Th×a Änh Song Ðao	69	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5200	20800	199	3	3	-1	-1	BothHands2_15	Song Ðoän	1403	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433230	1	4	33	230	0	620	1	-1	-1	Chuyên Chß Chi Th×a Änh Song Ðao	70	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5570	22280	200	3	3	-1	-1	BothHands2_15	Song Ðoän	1403	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	148	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433231	1	4	33	231	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	61	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4000	16000	189	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	-1	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433232	1	4	33	232	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	62	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4150	16600	190	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	132	-1	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433233	1	4	33	233	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	63	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4300	17200	191	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433234	1	4	33	234	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	64	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4450	17800	192	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	136	-1	136	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433235	1	4	33	235	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	65	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4600	18400	194	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	138	-1	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433236	1	4	33	236	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	66	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4750	19000	195	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433237	1	4	33	237	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	67	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4900	19600	196	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433238	1	4	33	238	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	68	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5050	20200	197	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	144	-1	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433239	1	4	33	239	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	69	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5200	20800	199	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433240	1	4	33	240	0	620	1	-1	-1	Trß½ng Lß½ng Chi Th×a Änh Song Ðao	70	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5570	22280	200	3	3	-1	-1	BothHands2_15	Song Ðoän	1404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433241	1	4	33	241	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	61	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4000	16000	189	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	9	-1	7	-1	-1	-1	-1	-1	-1	-1	130	-1	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433242	1	4	33	242	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	62	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4150	16600	190	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	10	-1	7	-1	-1	-1	-1	-1	-1	-1	132	-1	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433243	1	4	33	243	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	63	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4300	17200	191	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	-1	7	-1	-1	-1	-1	-1	-1	-1	134	-1	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433244	1	4	33	244	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	64	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4450	17800	192	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	-1	8	-1	-1	-1	-1	-1	-1	-1	136	-1	136	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433245	1	4	33	245	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	65	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4600	18400	194	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	9	-1	9	-1	-1	-1	-1	-1	-1	-1	138	-1	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433246	1	4	33	246	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	66	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4750	19000	195	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	9	-1	7	-1	-1	-1	-1	-1	-1	-1	140	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433247	1	4	33	247	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	67	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	4900	19600	196	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	-1	9	-1	-1	-1	-1	-1	-1	-1	142	-1	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433248	1	4	33	248	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	68	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5050	20200	197	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	7	-1	9	-1	-1	-1	-1	-1	-1	-1	144	-1	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433249	1	4	33	249	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	69	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5200	20800	199	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	9	-1	9	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433250	1	4	33	250	0	620	1	-1	-1	Tôn Vû Chi Th×a Änh Song Ðao	70	Thân ðao Phiªm Trß¾c trong trëo nhßng lÕnh lùng quang mang, thþ khéo tinh xäo c¦n th§n, nghe nói Vi Th×a Änh truy«n nhân S· TÕo, th¥n lñc Phø Thân.	5570	22280	200	3	3	-1	-1	BothHands2_15	Song Ðoän	1405	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	11	-1	9	-1	-1	-1	-1	-1	-1	-1	148	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433251	1	4	33	251	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	71	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	5740	22960	201	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433252	1	4	33	252	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	72	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	5910	23640	202	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	152	-1	152	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433253	1	4	33	253	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	73	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	6080	24320	204	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433254	1	4	33	254	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	74	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	6250	25000	205	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	156	-1	156	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433255	1	4	33	255	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	75	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	6420	25680	206	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	158	-1	158	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433256	1	4	33	256	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	76	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	6590	26360	207	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	160	-1	160	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433257	1	4	33	257	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	77	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	6760	27040	209	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	162	-1	162	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433258	1	4	33	258	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	78	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	6930	27720	210	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	-1	164	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10433259	1	4	33	259	0	624	1	-1	-1	Tráng sî Chi Bác Lãng hai lßÞi búa	79	Mµt thª h® danh tß¾ng Công Tôn H§u Ðích thành danh vû khí, Träm Kim ÐoÕn Ng÷c, chém s¡t nhß chém bùn, liên hoàn ðoÕt m®nh, lþi hÕi phi phàm.	7100	28400	211	3	3	-1	-1	BothHands3_3	Song Ðoän	1406	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	166	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
