INT	INT	INT	INT
22897	93	180	4
22898	93	181	4
22899	93	182	4
22900	93	183	4
22901	93	184	4
22902	93	185	4
22903	93	186	4
22904	93	187	4
22905	93	188	4
22906	93	189	4
22907	93	190	4
22908	93	191	4
22909	93	192	4
22910	93	193	4
22911	93	194	4
22912	93	195	4
22913	93	196	4
22914	93	197	4
22915	93	198	4
22916	93	199	4
22917	93	200	4
22918	93	201	4
22919	93	202	4
22920	93	203	4
22921	93	204	4
22922	93	205	4
22923	93	206	4
22924	93	450	348
22925	93	451	348
22926	93	452	348
22927	93	453	348
22928	93	454	348
22929	93	455	348
22930	93	456	348
22931	93	457	348
22932	93	458	348
22933	93	459	348
22934	93	460	348
22935	93	461	348
22936	93	462	348
22937	93	463	348
22938	93	464	348
22939	93	465	348
22940	93	466	348
22941	93	467	348
22942	93	468	348
22943	93	469	348
22944	93	470	348
22945	93	471	348
22946	93	472	348
22947	93	473	348
22948	93	474	348
22949	93	475	348
22950	93	476	348
22951	93	477	348
22952	93	478	348
22953	93	479	348
22954	93	480	348
22955	93	481	348
22956	93	482	348
22957	93	483	348
22958	93	484	348
22959	93	485	348
22960	93	486	348
22961	93	487	348
22962	93	488	348
22963	93	489	348
22964	93	490	348
22965	93	491	348
22966	93	492	348
22967	93	493	348
22968	93	494	348
22969	93	495	348
22970	93	496	348
22971	93	497	348
22972	93	498	348
22973	93	499	348
22974	93	500	348
22975	93	501	348
22976	93	502	348
22977	93	503	348
22978	93	504	348
22979	93	505	348
22980	93	506	348
22981	93	507	348
22982	93	508	348
22983	93	509	348
22984	93	510	348
22985	93	511	348
22986	93	512	348
22987	93	513	348
22988	93	514	348
22989	93	515	348
22990	93	516	348
22991	93	517	348
22992	93	518	348
22993	93	519	348
22994	93	520	348
22995	93	521	348
22996	93	522	348
22997	93	523	348
22998	93	524	348
22999	93	525	348
23000	93	526	348
23001	93	527	348
23002	93	528	348
23003	93	529	348
23004	93	530	348
23005	93	531	348
23006	93	532	348
23007	93	533	348
23008	93	534	348
23009	93	535	348
23010	93	536	348
23011	93	537	348
23012	93	538	348
23013	93	539	348
23014	93	540	348
23015	93	541	348
23016	93	542	348
23017	93	543	348
23018	93	544	348
23019	93	545	348
23020	93	546	348
23021	93	547	348
23022	93	548	348
23023	93	549	348
23024	93	550	348
23025	93	551	348
23026	93	552	348
23027	93	553	348
23028	93	554	348
23029	93	555	348
23030	93	556	348
23031	93	557	348
23032	93	558	348
23033	93	559	348
23034	93	560	348
23035	94	0	0
23036	94	1	1
23037	94	2	1
23038	94	3	348
23039	94	4	315
23040	94	5	140
23041	94	6	141
23042	94	7	142
23043	94	14	5
23044	94	15	190
23045	94	16	316
23046	94	23	351
23047	94	24	149
23048	94	25	264
23049	94	125	13
23050	94	126	14
23051	94	127	15
23052	94	128	16
23053	94	129	17
23054	94	130	18
23055	94	131	19
23056	94	132	20
23057	94	133	21
23058	94	134	22
23059	94	135	23
23060	94	136	24
23061	94	137	25
23062	94	138	26
23063	94	139	27
23064	94	140	28
23065	94	141	29
23066	94	142	30
23067	94	143	31
23068	94	144	32
23069	94	145	33
23070	94	146	34
23071	94	147	35
23072	94	148	36
23073	94	149	37
23074	94	150	38
23075	94	151	39
23076	94	152	40
23077	94	153	41
23078	94	154	42
23079	94	155	43
23080	94	156	44
23081	94	157	45
23082	94	158	46
23083	94	159	47
23084	94	160	48
23085	94	161	49
23086	94	162	269
23087	94	163	270
23088	94	164	271
23089	94	165	53
23090	94	166	54
23091	94	167	55
23092	94	168	56
23093	94	169	57
23094	94	170	58
23095	94	171	59
23096	94	172	60
23097	94	173	61
23098	94	174	62
23099	94	175	63
23100	94	176	64
23101	94	177	65
23102	94	178	66
23103	94	179	67
23104	94	180	68
23105	94	181	69
23106	94	182	70
23107	94	183	71
23108	94	184	72
23109	94	185	73
23110	94	186	74
23111	94	187	75
23112	94	188	76
23113	94	189	77
23114	94	190	78
23115	94	191	79
23116	94	192	80
23117	94	193	81
23118	94	194	82
23119	94	195	83
23120	94	196	84
23121	94	197	85
23122	94	198	86
23123	94	199	87
23124	94	200	88
23125	94	201	89
23126	94	202	90
23127	94	203	91
23128	94	204	53
23129	94	205	54
23130	94	206	55
23131	94	450	156
23132	94	451	207
23133	94	452	158
23134	94	453	159
23135	94	454	160
23136	94	455	159
23137	94	456	161
23138	94	457	162
23139	94	458	163
23140	94	459	164
23141	94	460	165
23142	94	461	166
23143	94	462	159
23144	94	463	159
23145	94	464	159
23146	94	465	159
23147	94	466	159
23148	94	467	159
23149	94	468	159
23150	94	469	159
23151	94	470	159
23152	94	471	159
23153	94	472	159
23154	94	473	159
23155	94	474	159
23156	94	475	159
23157	94	476	159
23158	94	477	159
23159	94	478	159
23160	94	479	159
23161	94	480	167
23162	94	481	168
23163	94	482	169
23164	94	483	170
23165	94	484	122
23166	94	485	159
23167	94	486	122
23168	94	487	171
23169	94	488	172
23170	94	489	173
23171	94	490	174
23172	94	491	175
23173	94	492	176
23174	94	493	177
23175	94	494	178
23176	94	495	179
23177	94	496	180
23178	94	497	181
23179	94	498	181
23180	94	499	181
23181	94	500	181
23182	94	501	181
23183	94	502	181
23184	94	503	181
23185	94	504	181
23186	94	505	181
23187	94	506	181
23188	94	507	181
23189	94	508	181
23190	94	509	181
23191	94	510	181
23192	94	511	182
23193	94	512	182
23194	94	513	183
23195	94	514	183
23196	94	515	184
23197	94	516	184
23198	94	517	185
23199	94	518	185
23200	94	519	181
23201	94	520	181
23202	94	521	186
23203	94	522	186
23204	94	523	181
23205	94	524	181
23206	94	525	181
23207	94	526	181
23208	94	527	181
23209	94	528	181
23210	94	529	181
23211	94	530	181
23212	94	531	131
23213	94	532	131
23214	94	533	181
23215	94	534	181
23216	94	535	181
23217	94	536	181
23218	94	537	158
23219	94	538	159
23220	94	539	159
23221	94	540	160
23222	94	541	187
23223	94	542	187
23224	94	543	133
23225	94	544	133
23226	94	545	134
23227	94	546	134
23228	94	547	135
23229	94	548	135
23230	94	549	136
23231	94	550	136
23232	94	551	137
23233	94	552	137
23234	94	553	181
23235	94	554	181
23236	94	555	181
23237	94	556	181
23238	94	557	188
23239	94	558	188
23240	94	559	181
23241	94	560	181
23242	95	0	746
23243	95	1	746
23244	95	2	746
23245	95	3	746
23246	95	4	746
23247	95	14	746
23248	95	15	746
23249	95	16	746
23250	95	23	746
23251	95	24	149
23252	95	25	9
23253	95	51	746
23254	95	53	746
23255	95	99	144
23256	95	125	13
23257	95	126	747
23258	95	127	748
23259	95	128	749
23260	95	129	750
23261	95	130	750
23262	95	131	750
23263	95	132	750
23264	95	133	750
23265	95	134	750
23266	95	135	750
23267	95	136	750
23268	95	137	750
23269	95	138	750
23270	95	139	750
23271	95	140	750
23272	95	141	750
23273	95	142	750
23274	95	143	750
23275	95	144	750
23276	95	145	750
23277	95	146	751
23278	95	147	751
23279	95	148	751
23280	95	149	751
23281	95	150	751
23282	95	151	751
23283	95	152	752
23284	95	153	752
23285	95	154	752
23286	95	155	752
23287	95	156	752
23288	95	157	752
23289	95	158	752
23290	95	159	752
23291	95	160	752
23292	95	161	752
23293	95	162	746
23294	95	163	746
23295	95	164	746
23296	95	165	746
23297	95	166	746
23298	95	167	746
23299	95	168	751
23300	95	169	751
23301	95	170	751
23302	95	171	751
23303	95	172	751
23304	95	173	751
23305	95	174	751
23306	95	175	751
23307	95	176	751
23308	95	177	751
23309	95	178	751
23310	95	179	751
23311	95	180	751
23312	95	181	751
23313	95	182	751
23314	95	183	751
23315	95	184	751
23316	95	185	751
23317	95	186	751
23318	95	187	751
23319	95	188	751
23320	95	189	751
23321	95	190	751
23322	95	191	751
23323	95	192	751
23324	95	193	81
23325	95	194	82
23326	95	195	83
23327	95	196	84
23328	95	197	85
23329	95	198	751
23330	95	199	751
23331	95	200	751
23332	95	201	746
23333	95	202	746
23334	95	203	746
23335	95	204	746
23336	95	205	746
23337	95	206	746
23338	95	450	753
23339	95	451	751
23340	95	452	754
23341	95	453	755
23342	95	454	756
23343	95	455	757
23344	95	456	758
23345	95	457	759
23346	95	458	760
23347	95	459	761
23348	95	460	762
23349	95	461	763
23350	95	462	762
23351	95	463	764
23352	95	464	765
23353	95	465	765
23354	95	466	765
23355	95	467	765
23356	95	468	765
23357	95	469	765
23358	95	470	765
23359	95	471	765
23360	95	472	765
23361	95	473	765
23362	95	474	765
23363	95	475	765
23364	95	476	765
23365	95	477	765
23366	95	478	765
23367	95	479	765
23368	95	480	755
23369	95	481	757
23370	95	482	766
23371	95	483	767
23372	95	484	768
23373	95	485	767
23374	95	486	769
23375	95	487	757
23376	95	488	770
23377	95	489	762
23378	95	490	766
23379	95	491	771
23380	95	492	769
23381	95	493	772
23382	95	494	757
23383	95	495	762
23384	95	496	766
23385	95	497	757
23386	95	498	761
23387	95	499	754
23388	95	500	765
23389	95	501	772
23390	95	502	773
23391	95	503	772
23392	95	504	774
23393	95	505	775
23394	95	506	771
23395	95	507	774
23396	95	508	776
23397	95	509	777
23398	95	510	762
23399	95	511	778
23400	95	512	765
23401	95	513	765
23402	95	514	770
23403	95	515	779
23404	95	516	780
23405	95	517	751
23406	95	518	751
23407	95	519	751
23408	95	520	751
23409	95	521	781
23410	95	522	782
23411	95	523	765
23412	95	524	755
23413	95	525	757
23414	95	526	774
23415	95	527	783
23416	95	528	768
23417	95	529	768
23418	95	530	768
23419	95	531	768
23420	95	532	768
23421	95	533	768
23422	95	534	768
23423	95	535	768
23424	95	536	768
23425	95	537	768
23426	95	538	768
23427	95	539	768
23428	95	540	784
23429	95	541	768
23430	95	542	768
23431	95	543	768
23432	95	544	768
23433	95	545	768
23434	95	546	768
23435	95	547	768
23436	95	548	785
23437	95	549	786
23438	95	550	787
23439	95	551	788
23440	95	552	778
23441	95	553	778
23442	95	554	776
23443	95	555	776
23444	95	556	758
23445	95	557	758
23446	95	558	767
23447	95	559	767
23448	95	560	768
23449	95	561	768
23450	95	562	789
23451	95	563	789
23452	95	564	766
23453	95	565	766
23454	95	566	789
23455	95	567	789
23456	95	568	768
23457	95	569	768
23458	95	570	768
23459	95	571	768
23460	95	572	790
23461	95	573	790
23462	95	574	768
23463	95	575	768
23464	95	576	783
23465	95	577	783
23466	95	578	785
23467	95	579	786
23468	95	580	787
23469	95	581	788
23470	95	582	791
23471	95	583	791
23472	95	584	792
23473	95	585	792
23474	95	586	793
23475	95	587	793
23476	95	588	794
23477	95	589	794
23478	95	590	795
23479	95	591	795
23480	95	592	796
23481	95	593	796
23482	95	594	797
23483	95	595	797
23484	95	596	768
23485	95	597	768
23486	95	598	770
23487	95	599	770
23488	95	600	768
23489	95	601	768
23490	95	602	798
23491	95	603	798
23492	95	604	773
23493	95	605	773
23494	95	606	765
23495	95	607	765
23496	95	608	765
23497	95	609	765
23498	95	610	765
23499	95	611	765
23500	95	612	767
23501	95	613	767
23502	95	614	767
23503	95	615	767
23504	95	616	767
23505	95	617	767
23506	95	618	799
23507	96	0	0
23508	96	1	1
23509	96	2	1
23510	96	3	658
23511	96	4	659
23512	96	5	800
23513	96	6	801
23514	96	7	802
23515	96	14	660
23516	96	15	658
23517	96	16	661
23518	96	23	662
23519	96	24	803
23520	96	25	804
23521	96	125	666
23522	96	126	667
23523	96	127	668
23524	96	128	669
23525	96	129	670
23526	96	130	671
23527	96	131	672
23528	96	132	673
23529	96	133	674
23530	96	134	675
23531	96	135	676
23532	96	136	677
23533	96	137	678
23534	96	138	679
23535	96	139	680
23536	96	140	681
23537	96	141	682
23538	96	142	683
23539	96	143	684
23540	96	144	685
23541	96	145	686
23542	96	146	687
23543	96	147	688
23544	96	148	689
23545	96	149	690
23546	96	150	691
23547	96	151	692
23548	96	152	693
23549	96	153	694
23550	96	154	695
23551	96	155	696
23552	96	156	697
23553	96	157	698
23554	96	158	699
23555	96	159	700
23556	96	160	701
23557	96	161	702
23558	96	162	703
23559	96	163	704
23560	96	164	705
23561	96	165	706
23562	96	166	707
23563	96	167	708
23564	96	168	709
23565	96	169	710
23566	96	170	711
23567	96	171	712
23568	96	172	713
23569	96	173	714
23570	96	174	715
23571	96	175	716
23572	96	176	717
23573	96	177	718
23574	96	178	719
23575	96	179	720
23576	96	180	721
23577	96	181	722
23578	96	182	723
23579	96	183	724
23580	96	184	725
23581	96	185	726
23582	96	186	727
23583	96	187	728
23584	96	188	729
23585	96	189	730
23586	96	190	731
23587	96	191	732
23588	96	192	733
23589	96	193	734
23590	96	194	735
23591	96	195	736
23592	96	196	737
23593	96	197	738
23594	96	198	739
23595	96	199	740
23596	96	200	741
23597	96	201	742
23598	96	202	743
23599	96	203	744
23600	96	204	706
23601	96	205	707
23602	96	206	708
23603	96	450	658
23604	96	451	658
23605	96	452	658
23606	96	453	658
23607	96	454	658
23608	96	455	658
23609	96	456	658
23610	96	457	658
23611	96	458	658
23612	96	459	658
23613	96	460	658
23614	96	461	658
23615	96	462	658
23616	96	463	658
23617	96	464	658
23618	96	465	658
23619	96	466	658
23620	96	467	658
23621	96	468	658
23622	96	469	658
23623	96	470	658
23624	96	471	658
23625	96	472	658
23626	96	473	658
23627	96	474	658
23628	96	475	658
23629	96	476	658
23630	96	477	658
23631	96	478	658
23632	96	479	658
23633	96	480	658
23634	96	481	658
23635	96	482	658
23636	96	483	658
23637	96	484	658
23638	96	485	658
23639	96	486	658
23640	96	487	658
23641	96	488	658
23642	96	489	658
23643	96	490	658
23644	96	491	658
23645	96	492	658
23646	96	493	658
23647	96	494	658
23648	96	495	658
23649	96	496	658
23650	96	497	658
23651	96	498	658
23652	96	499	658
23653	96	500	658
23654	96	501	658
23655	96	502	658
23656	96	503	658
23657	96	504	658
23658	96	505	658
23659	96	506	658
23660	96	507	658
23661	96	508	658
23662	96	509	658
23663	96	510	658
23664	96	511	658
23665	96	512	658
23666	96	513	658
23667	96	514	658
23668	96	515	658
23669	96	516	658
23670	96	517	658
23671	96	518	658
23672	96	519	658
23673	96	520	658
23674	96	521	658
23675	96	522	658
23676	96	523	658
23677	96	524	658
23678	96	525	658
23679	96	526	658
23680	96	527	658
23681	96	528	658
23682	96	529	658
23683	96	530	658
23684	96	531	658
23685	96	532	658
23686	96	533	658
23687	96	534	658
23688	96	535	658
23689	96	536	658
23690	96	537	658
23691	96	538	658
23692	96	539	658
23693	96	540	658
23694	96	541	658
23695	96	542	658
23696	96	543	658
23697	96	544	658
23698	96	545	658
23699	96	546	658
23700	96	547	658
23701	96	548	658
23702	96	549	658
23703	96	550	658
23704	96	551	658
23705	96	552	658
23706	96	553	658
23707	96	554	658
23708	96	555	658
23709	96	556	658
23710	96	557	658
23711	96	558	658
23712	96	559	658
23713	96	560	658
23714	97	0	0
23715	97	1	1
23716	97	2	1
23717	97	3	658
23718	97	4	659
23719	97	5	800
23720	97	6	801
23721	97	7	802
23722	97	14	660
23723	97	15	658
23724	97	16	661
23725	97	23	662
23726	97	24	805
23727	97	25	806
23728	97	125	666
23729	97	126	667
23730	97	127	668
23731	97	128	669
23732	97	129	670
23733	97	130	671
23734	97	131	672
23735	97	132	673
23736	97	133	674
23737	97	134	675
23738	97	135	676
23739	97	136	677
23740	97	137	678
23741	97	138	679
23742	97	139	680
23743	97	140	681
23744	97	141	682
23745	97	142	683
23746	97	143	684
23747	97	144	685
23748	97	145	686
23749	97	146	687
23750	97	147	688
23751	97	148	689
23752	97	149	690
23753	97	150	691
23754	97	151	692
23755	97	152	693
23756	97	153	694
23757	97	154	695
23758	97	155	696
23759	97	156	697
23760	97	157	698
23761	97	158	699
23762	97	159	700
23763	97	160	701
23764	97	161	702
23765	97	162	703
23766	97	163	704
23767	97	164	705
23768	97	165	706
23769	97	166	707
23770	97	167	708
23771	97	168	709
23772	97	169	710
23773	97	170	711
23774	97	171	712
23775	97	172	713
23776	97	173	714
23777	97	174	715
23778	97	175	716
23779	97	176	717
23780	97	177	718
23781	97	178	719
23782	97	179	720
23783	97	180	721
23784	97	181	722
23785	97	182	723
23786	97	183	724
23787	97	184	725
23788	97	185	726
23789	97	186	727
23790	97	187	728
23791	97	188	729
23792	97	189	730
23793	97	190	731
23794	97	191	732
23795	97	192	733
23796	97	193	734
23797	97	194	735
23798	97	195	736
23799	97	196	737
23800	97	197	738
23801	97	198	739
23802	97	199	740
23803	97	200	741
23804	97	201	742
23805	97	202	743
23806	97	203	744
23807	97	204	706
23808	97	205	707
23809	97	206	708
23810	97	450	658
23811	97	451	658
23812	97	452	658
23813	97	453	658
23814	97	454	658
23815	97	455	658
23816	97	456	658
23817	97	457	658
23818	97	458	658
23819	97	459	658
23820	97	460	658
23821	97	461	658
23822	97	462	658
23823	97	463	658
23824	97	464	658
23825	97	465	658
23826	97	466	658
23827	97	467	658
23828	97	468	658
23829	97	469	658
23830	97	470	658
23831	97	471	658
23832	97	472	658
23833	97	473	658
23834	97	474	658
23835	97	475	658
23836	97	476	658
23837	97	477	658
23838	97	478	658
23839	97	479	658
23840	97	480	658
23841	97	481	658
23842	97	482	658
23843	97	483	658
23844	97	484	658
23845	97	485	658
23846	97	486	658
23847	97	487	658
23848	97	488	658
23849	97	489	658
23850	97	490	658
23851	97	491	658
23852	97	492	658
23853	97	493	658
23854	97	494	658
23855	97	495	658
23856	97	496	658
23857	97	497	658
23858	97	498	658
23859	97	499	658
23860	97	500	658
23861	97	501	658
23862	97	502	658
23863	97	503	658
23864	97	504	658
23865	97	505	658
23866	97	506	658
23867	97	507	658
23868	97	508	658
23869	97	509	658
23870	97	510	658
23871	97	511	658
23872	97	512	658
23873	97	513	658
23874	97	514	658
23875	97	515	658
23876	97	516	658
23877	97	517	658
23878	97	518	658
23879	97	519	658
23880	97	520	658
23881	97	521	658
23882	97	522	658
23883	97	523	658
23884	97	524	658
23885	97	525	658
23886	97	526	658
23887	97	527	658
23888	97	528	658
23889	97	529	658
23890	97	530	658
23891	97	531	658
23892	97	532	658
23893	97	533	658
23894	97	534	658
23895	97	535	658
23896	97	536	658
23897	97	537	658
23898	97	538	658
23899	97	539	658
23900	97	540	658
23901	97	541	658
23902	97	542	658
23903	97	543	658
23904	97	544	658
23905	97	545	658
23906	97	546	658
23907	97	547	658
23908	97	548	658
23909	97	549	658
23910	97	550	658
23911	97	551	658
23912	97	552	658
23913	97	553	658
23914	97	554	658
23915	97	555	658
23916	97	556	658
23917	97	557	658
23918	97	558	658
23919	97	559	658
23920	97	560	658
23921	98	0	0
23922	98	1	1
23923	98	2	1
23924	98	3	348
23925	98	4	349
23926	98	5	140
23927	98	6	141
23928	98	7	142
23929	98	14	5
23930	98	15	348
23931	98	16	350
23932	98	23	351
23933	98	24	510
23934	98	25	511
23935	98	125	356
23936	98	126	357
23937	98	127	358
23938	98	128	359
23939	98	129	360
23940	98	130	361
23941	98	131	362
23942	98	132	363
23943	98	133	364
23944	98	134	365
23945	98	135	366
23946	98	136	367
23947	98	137	368
23948	98	138	369
23949	98	139	370
23950	98	140	371
23951	98	141	372
23952	98	142	373
23953	98	143	374
23954	98	144	375
23955	98	145	376
23956	98	146	377
23957	98	147	378
23958	98	148	512
23959	98	149	513
23960	98	150	514
23961	98	151	515
23962	98	152	516
23963	98	153	517
23964	98	154	518
23965	98	155	519
23966	98	156	520
23967	98	157	521
23968	98	158	522
23969	98	159	523
23970	98	160	524
23971	98	161	525
23972	98	162	393
23973	98	163	394
23974	98	164	395
23975	98	165	396
23976	98	166	397
23977	98	167	398
23978	98	168	526
23979	98	169	527
23980	98	170	528
23981	98	171	529
23982	98	172	530
23983	98	173	531
23984	98	174	532
23985	98	175	533
23986	98	176	534
23987	98	177	535
23988	98	178	536
23989	98	179	537
23990	98	180	538
23991	98	181	539
23992	98	182	540
23993	98	183	541
23994	98	184	542
23995	98	185	543
23996	98	186	544
23997	98	187	545
23998	98	188	546
23999	98	189	547
24000	98	190	548
24001	98	191	549
24002	98	192	550
24003	98	193	551
24004	98	194	552
24005	98	195	553
24006	98	196	554
24007	98	197	555
24008	98	198	556
24009	98	199	557
24010	98	200	558
24011	98	201	559
24012	98	202	560
24013	98	203	561
24014	98	204	396
24015	98	205	397
24016	98	206	398
24017	98	450	348
24018	98	451	348
24019	98	452	348
24020	98	453	348
24021	98	454	348
24022	98	455	348
24023	98	456	348
24024	98	457	348
24025	98	458	348
24026	98	459	348
24027	98	460	348
24028	98	461	348
